"idx","sims","years","land_type","yield_value","ytb_type","man_bud_type","trend_Min.","trend_Median","trend_Mean","trend_Max.","EXT","EXT_first","get_res","land_dim_1","land_dim_2","land_ownership","tend_crops","tend_crop_yld","scaring","minimum_cost","remove_pr","res_death_type","lambda","res_death_K","RESOURCE_ini","manage_target","manager_budget","user_budget","public_land","stakeholders","res_consume","observe_type","res_move_obs","agent_view","times_observe","agent_move","converge_crit","ga_mingen","land_type_max_frac"
"20191208140824_nullModel-YTB16",100,100,"oneRich",0.6,"beta1","fixed",3.79691335306573e-08,0.64164335657535,0.590403074654928,2.80293601815869,72,3,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0,8,0.2,0,TRUE,100,10,100,0.1,40,0.25
"20191208140831_nullModel-YTB16",100,100,"oneRich",0.6,"beta1","mean",1.50501627276958e-06,0.669228582298409,0.665630549505334,2.00611568611933,48,3,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0,8,0.2,0,TRUE,100,10,100,0.1,40,0.25
"20191208140834_nullModel-YTB16",100,100,"oneRich",0.6,"beta1","max",4.17026685866846e-05,0.629341773946552,0.71423762211783,2.44568560166905,35,3,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0,8,0.2,0,TRUE,100,10,100,0.1,40,0.25
"20191208140837_nullModel-YTB16",100,100,"oneRich",0.6,"beta1","fixed",0.000101634310355947,0.900998695322796,0.812396962053225,1.12855067088111,12,7,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0,8,0.2,0,TRUE,100,10,100,0.1,40,0.5
"20191208160542_nullModel-YTB16",100,100,"oneRich",0.6,"beta1","mean",0.0324671976159795,0.831307313940153,0.7916610002784,1.23300936039189,8,48,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0,8,0.2,0,TRUE,100,10,100,0.1,40,0.5
"20191208160802_nullModel-YTB16",100,100,"oneRich",0.6,"beta1","max",0.00456068203205607,1.01939459094804,0.87948321961484,1.53987595832193,14,42,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0,8,0.2,0,TRUE,100,10,100,0.1,40,0.5
"20191208161700_nullModel-YTB16",100,100,"oneRich",0.6,"beta1","fixed",0.00146490546445364,0.975473874445344,0.839076813632533,1.26261349838103,19,18,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0,8,0.2,0,TRUE,100,10,100,0.1,40,0.75
"20191208163213_nullModel-YTB16",100,100,"oneRich",0.6,"beta1","mean",0.448432591637799,0.89948004776751,0.865561520171933,1.13502577717344,1,70,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0,8,0.2,0,TRUE,100,10,100,0.1,40,0.75
"20191208182605_nullModel-YTB16",100,100,"oneRich",0.6,"beta1","max",0.501328566414883,0.978297573389918,0.939238478362768,1.10138894412806,1,87,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0,8,0.2,0,TRUE,100,10,100,0.1,40,0.75
"20191208184034_nullModel-YTB16",100,100,"equal",0.6,"beta1","fixed",1.99869122458985e-11,0.376781989950978,0.421766693998614,1.57872028241992,93,2,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0,8,0.2,0,TRUE,100,10,100,0.1,40,NA
"20191208185038_nullModel-YTB16",100,100,"equal",0.6,"beta1","mean",9.12304744200101e-09,0.519341188397784,0.611670311196781,4.04976330427757,57,3,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0,8,0.2,0,TRUE,100,10,100,0.1,40,NA
"20191208185719_nullModel-YTB16",100,100,"equal",0.6,"beta1","max",1.14195751819707e-08,0.687358974234683,0.734289759153232,3.58446731211999,44,3,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0,8,0.2,0,TRUE,100,10,100,0.1,40,NA
