"SIM","YEAR","N","N_OBS"
1,1,996,996
1,2,964,964
1,3,990,990
1,4,1024,1024
1,5,408,408
1,6,421,421
1,7,458,458
1,8,502,502
1,9,551,551
1,10,598,598
1,11,661,661
1,12,734,734
1,13,806,806
1,14,848,848
1,15,907,907
1,16,966,966
1,17,1036,1036
1,18,606,606
1,19,656,656
1,20,731,731
1,21,795,795
1,22,842,842
1,23,898,898
1,24,963,963
1,25,1034,1034
1,26,574,574
1,27,632,632
1,28,710,710
1,29,777,777
1,30,824,824
1,31,881,881
1,32,936,936
1,33,1008,1008
1,34,392,392
1,35,425,425
1,36,465,465
1,37,503,503
1,38,558,558
1,39,627,627
1,40,694,694
1,41,743,743
1,42,794,794
1,43,843,843
1,44,897,897
1,45,965,965
1,46,1066,1066
1,47,561,561
1,48,629,629
1,49,683,683
1,50,717,717
1,51,782,782
1,52,820,820
1,53,883,883
1,54,938,938
1,55,1042,1042
1,56,624,624
1,57,650,650
1,58,667,667
1,59,704,704
1,60,759,759
1,61,825,825
1,62,869,869
1,63,938,938
1,64,1030,1030
1,65,522,522
1,66,580,580
1,67,617,617
1,68,655,655
1,69,707,707
1,70,744,744
1,71,798,798
1,72,855,855
1,73,931,931
1,74,1001,1001
1,75,1006,1006
1,76,1084,1084
1,77,980,980
1,78,1077,1077
1,79,593,593
1,80,609,609
1,81,651,651
1,82,685,685
1,83,737,737
1,84,782,782
1,85,845,845
1,86,921,921
1,87,1015,1015
1,88,764,764
1,89,829,829
1,90,915,915
1,91,1015,1015
1,92,529,529
1,93,553,553
1,94,578,578
1,95,606,606
1,96,644,644
1,97,693,693
1,98,732,732
1,99,799,799
1,100,876,876
2,1,1011,1011
2,2,479,479
2,3,483,483
2,4,506,506
2,5,575,575
2,6,599,599
2,7,637,637
2,8,665,665
2,9,684,684
2,10,704,704
2,11,736,736
2,12,761,761
2,13,795,795
2,14,810,810
2,15,841,841
2,16,876,876
2,17,940,940
2,18,1016,1016
2,19,609,609
2,20,624,624
2,21,652,652
2,22,672,672
2,23,693,693
2,24,717,717
