"SIM","YEAR","N","N_OBS"
1,1,1008,1008
1,2,867,867
1,3,909,909
1,4,957,957
1,5,1135,1135
1,6,848,848
1,7,900,900
1,8,961,961
1,9,1041,1041
1,10,1074,1074
1,11,980,980
1,12,1074,1074
1,13,1061,1061
1,14,1105,1105
1,15,1130,1130
1,16,1155,1155
1,17,1176,1176
1,18,1203,1203
1,19,1229,1229
1,20,1228,1228
1,21,1209,1209
1,22,1204,1204
1,23,1207,1207
1,24,1202,1202
1,25,1196,1196
1,26,1179,1179
1,27,1189,1189
1,28,1183,1183
1,29,1206,1206
1,30,1186,1186
1,31,1163,1163
1,32,1154,1154
1,33,1144,1144
1,34,1127,1127
1,35,1130,1130
1,36,1132,1132
1,37,1136,1136
1,38,1124,1124
1,39,1095,1095
1,40,1076,1076
1,41,1105,1105
1,42,1101,1101
1,43,1107,1107
1,44,1108,1108
1,45,1091,1091
1,46,1072,1072
1,47,1070,1070
1,48,1079,1079
1,49,1083,1083
1,50,1085,1085
1,51,1092,1092
1,52,1086,1086
1,53,1055,1055
1,54,1059,1059
1,55,1047,1047
1,56,1065,1065
1,57,1051,1051
1,58,1037,1037
1,59,1045,1045
1,60,1037,1037
1,61,1027,1027
1,62,1060,1060
1,63,1013,1013
1,64,1043,1043
1,65,1046,1046
1,66,993,993
1,67,1041,1041
1,68,976,976
1,69,1031,1031
1,70,1045,1045
1,71,1059,1059
1,72,1082,1082
1,73,984,984
1,74,1026,1026
1,75,1049,1049
1,76,1076,1076
1,77,1001,1001
1,78,1032,1032
1,79,1046,1046
1,80,986,986
1,81,1029,1029
1,82,1043,1043
1,83,1058,1058
1,84,1056,1056
1,85,970,970
1,86,1015,1015
1,87,948,948
1,88,976,976
1,89,1010,1010
1,90,927,927
1,91,958,958
1,92,984,984
1,93,1028,1028
1,94,1021,1021
1,95,1024,1024
1,96,1045,1045
1,97,981,981
1,98,1005,1005
1,99,966,966
1,100,996,996
2,1,883,883
2,2,869,869
2,3,854,854
2,4,854,854
2,5,982,982
2,6,978,978
2,7,964,964
2,8,953,953
2,9,947,947
2,10,937,937
2,11,941,941
2,12,941,941
2,13,935,935
2,14,930,930
2,15,926,926
2,16,924,924
2,17,918,918
2,18,916,916
2,19,915,915
2,20,913,913
2,21,907,907
2,22,905,905
2,23,905,905
2,24,897,897
2,25,893,893
2,26,888,888
2,27,883,883
2,28,880,880
2,29,876,876
2,30,872,872
2,31,868,868
2,32,866,866
2,33,861,861
2,34,859,859
2,35,858,858
2,36,852,852
2,37,846,846
2,38,844,844
2,39,841,841
2,40,835,835
2,41,827,827
2,42,827,827
2,43,824,824
2,44,821,821
2,45,812,812
2,46,812,812
2,47,809,809
2,48,805,805
2,49,797,797
2,50,790,790
2,51,790,790
2,52,785,785
2,53,781,781
2,54,782,782
2,55,784,784
2,56,779,779
2,57,775,775
2,58,771,771
2,59,767,767
2,60,766,766
2,61,766,766
2,62,762,762
2,63,757,757
2,64,754,754
2,65,750,750
2,66,746,746
2,67,745,745
2,68,740,740
2,69,737,737
2,70,731,731
2,71,731,731
2,72,727,727
2,73,726,726
2,74,723,723
2,75,719,719
2,76,716,716
2,77,713,713
2,78,712,712
2,79,709,709
2,80,704,704
2,81,697,697
2,82,696,696
2,83,692,692
2,84,690,690
2,85,688,688
2,86,688,688
2,87,682,682
2,88,677,677
2,89,672,672
2,90,671,671
2,91,669,669
2,92,667,667
2,93,666,666
2,94,661,661
2,95,662,662
2,96,656,656
2,97,652,652
2,98,655,655
2,99,652,652
2,100,648,648
3,1,999,999
3,2,1002,1002
3,3,1020,1020
3,4,643,643
3,5,768,768
3,6,818,818
3,7,847,847
3,8,908,908
3,9,957,957
3,10,1018,1018
3,11,990,990
3,12,1050,1050
3,13,895,895
3,14,941,941
3,15,999,999
3,16,1068,1068
3,17,1109,1109
3,18,1058,1058
3,19,1066,1066
3,20,1105,1105
3,21,1124,1124
3,22,1134,1134
3,23,1121,1121
3,24,1113,1113
3,25,1123,1123
3,26,1118,1118
3,27,1109,1109
3,28,1109,1109
3,29,1125,1125
3,30,1143,1143
3,31,1138,1138
3,32,1135,1135
3,33,1138,1138
3,34,1120,1120
3,35,1119,1119
3,36,1116,1116
3,37,1111,1111
3,38,1107,1107
3,39,1102,1102
3,40,1087,1087
3,41,1096,1096
3,42,1099,1099
3,43,1086,1086
3,44,1117,1117
3,45,1072,1072
3,46,1074,1074
3,47,1068,1068
3,48,1057,1057
3,49,1058,1058
3,50,1045,1045
3,51,1053,1053
3,52,1065,1065
3,53,1057,1057
3,54,1055,1055
3,55,1067,1067
3,56,1071,1071
3,57,1027,1027
3,58,1054,1054
3,59,1013,1013
3,60,1030,1030
3,61,1047,1047
3,62,1003,1003
3,63,1043,1043
3,64,1046,1046
3,65,1057,1057
3,66,977,977
3,67,1019,1019
3,68,979,979
3,69,1028,1028
3,70,1017,1017
3,71,993,993
3,72,1025,1025
3,73,988,988
3,74,1018,1018
3,75,910,910
3,76,952,952
3,77,1009,1009
