"SIM","YEAR","N","N_OBS"
1,1,935,935
1,2,945,945
1,3,944,944
1,4,961,961
1,5,1123,1123
1,6,965,965
1,7,990,990
1,8,998,998
1,9,1027,1027
1,10,963,963
1,11,1002,1002
1,12,853,853
1,13,894,894
1,14,942,942
1,15,976,976
1,16,1008,1008
1,17,928,928
1,18,973,973
1,19,1003,1003
1,20,935,935
1,21,952,952
1,22,983,983
1,23,1018,1018
1,24,966,966
1,25,1003,1003
1,26,979,979
1,27,1021,1021
1,28,1012,1012
1,29,1059,1059
1,30,1019,1019
1,31,1017,1017
1,32,981,981
1,33,1024,1024
1,34,1013,1013
1,35,1054,1054
1,36,1023,1023
1,37,1008,1008
1,38,1054,1054
1,39,1034,1034
1,40,1029,1029
1,41,1023,1023
1,42,1024,1024
1,43,1021,1021
1,44,1012,1012
1,45,1062,1062
1,46,1066,1066
1,47,1053,1053
1,48,1062,1062
1,49,1064,1064
1,50,1080,1080
1,51,1075,1075
1,52,1080,1080
1,53,1078,1078
1,54,1074,1074
1,55,1066,1066
1,56,1050,1050
1,57,1052,1052
1,58,1041,1041
1,59,1056,1056
1,60,1054,1054
1,61,1047,1047
1,62,1048,1048
1,63,1048,1048
1,64,1063,1063
1,65,1080,1080
1,66,1104,1104
1,67,1088,1088
1,68,1122,1122
1,69,1144,1144
1,70,1141,1141
1,71,1134,1134
1,72,1129,1129
1,73,1123,1123
1,74,1141,1141
1,75,1135,1135
1,76,1144,1144
1,77,1129,1129
1,78,1139,1139
1,79,1128,1128
1,80,1163,1163
1,81,1200,1200
1,82,1237,1237
1,83,1281,1281
1,84,1336,1336
1,85,1364,1364
1,86,1407,1407
1,87,1415,1415
1,88,1428,1428
1,89,1446,1446
1,90,1465,1465
1,91,1475,1475
1,92,1474,1474
1,93,1511,1511
1,94,1506,1506
1,95,1525,1525
1,96,1532,1532
1,97,1505,1505
1,98,1462,1462
1,99,1465,1465
1,100,1483,1483
2,1,1008,1008
2,2,914,914
2,3,943,943
2,4,993,993
2,5,1167,1167
2,6,1053,1053
2,7,923,923
2,8,1002,1002
2,9,991,991
2,10,1086,1086
2,11,1105,1105
2,12,1079,1079
2,13,1089,1089
2,14,1088,1088
2,15,1117,1117
2,16,1118,1118
2,17,1131,1131
2,18,1178,1178
2,19,1220,1220
2,20,1275,1275
2,21,1314,1314
2,22,1393,1393
2,23,1377,1377
2,24,1384,1384
2,25,1381,1381
2,26,1379,1379
2,27,1393,1393
2,28,1408,1408
2,29,1386,1386
2,30,1368,1368
2,31,1398,1398
2,32,1392,1392
2,33,1399,1399
2,34,1398,1398
2,35,1341,1341
2,36,1308,1308
2,37,1278,1278
2,38,1306,1306
2,39,1320,1320
2,40,1323,1323
2,41,1337,1337
2,42,1333,1333
2,43,1306,1306
2,44,1282,1282
2,45,1254,1254
2,46,1290,1290
2,47,1261,1261
2,48,1248,1248
2,49,1236,1236
2,50,1243,1243
2,51,1258,1258
2,52,1276,1276
2,53,1269,1269
2,54,1243,1243
2,55,1258,1258
2,56,1208,1208
2,57,1229,1229
2,58,1216,1216
2,59,1227,1227
2,60,1215,1215
2,61,1204,1204
2,62,1208,1208
2,63,1195,1195
2,64,1211,1211
2,65,1208,1208
2,66,1212,1212
2,67,1250,1250
2,68,1248,1248
2,69,1239,1239
2,70,1257,1257
2,71,1240,1240
2,72,1242,1242
2,73,1235,1235
2,74,1253,1253
2,75,1234,1234
2,76,1238,1238
2,77,1237,1237
2,78,1248,1248
2,79,1230,1230
2,80,1214,1214
2,81,1203,1203
2,82,1186,1186
2,83,1200,1200
2,84,1198,1198
2,85,1215,1215
2,86,1202,1202
2,87,1204,1204
2,88,1181,1181
2,89,1186,1186
2,90,1173,1173
2,91,1153,1153
2,92,1120,1120
2,93,1106,1106
2,94,1113,1113
2,95,1101,1101
2,96,1108,1108
2,97,1128,1128
2,98,1119,1119
2,99,1094,1094
2,100,1115,1115
3,1,1004,1004
3,2,814,814
3,3,863,863
3,4,941,941
3,5,1120,1120
3,6,1048,1048
3,7,1075,1075
3,8,1063,1063
3,9,1099,1099
3,10,1129,1129
3,11,1181,1181
3,12,1178,1178
3,13,1175,1175
3,14,1154,1154
3,15,1165,1165
3,16,1200,1200
3,17,1202,1202
3,18,1227,1227
3,19,1229,1229
3,20,1257,1257
3,21,1289,1289
3,22,1312,1312
3,23,1344,1344
3,24,1364,1364
3,25,1382,1382
3,26,1402,1402
3,27,1427,1427
3,28,1417,1417
3,29,1431,1431
3,30,1439,1439
3,31,1443,1443
3,32,1463,1463
3,33,1478,1478
3,34,1500,1500
3,35,1549,1549
3,36,1551,1551
3,37,1581,1581
3,38,1597,1597
3,39,1670,1670
3,40,1650,1650
3,41,1642,1642
3,42,1653,1653
3,43,1646,1646
3,44,1585,1585
3,45,1579,1579
3,46,1606,1606
3,47,1615,1615
3,48,1611,1611
3,49,1635,1635
3,50,1604,1604
3,51,1602,1602
3,52,1590,1590
3,53,1609,1609
3,54,1589,1589
3,55,1570,1570
3,56,1567,1567
3,57,1585,1585
3,58,1581,1581
3,59,1568,1568
3,60,1563,1563
3,61,1566,1566
3,62,1544,1544
3,63,1554,1554
3,64,1565,1565
3,65,1595,1595
3,66,1562,1562
3,67,1600,1600
3,68,1602,1602
3,69,1553,1553
3,70,1562,1562
3,71,1560,1560
3,72,1563,1563
3,73,1550,1550
3,74,1552,1552
3,75,1523,1523
3,76,1544,1544
3,77,1552,1552
3,78,1572,1572
3,79,1564,1564
3,80,1582,1582
3,81,1562,1562
3,82,1538,1538
3,83,1545,1545
3,84,1553,1553
3,85,1527,1527
3,86,1494,1494
3,87,1505,1505
3,88,1510,1510
3,89,1507,1507
3,90,1520,1520
3,91,1501,1501
3,92,1519,1519
3,93,1482,1482
3,94,1478,1478
3,95,1494,1494
3,96,1480,1480
3,97,1477,1477
3,98,1501,1501
3,99,1510,1510
3,100,1478,1478
4,1,948,948
4,2,933,933
4,3,930,930
4,4,962,962
4,5,1115,1115
4,6,1040,1040
4,7,906,906
4,8,950,950
4,9,1008,1008
4,10,1014,1014
4,11,1078,1078
4,12,1076,1076
4,13,1093,1093
4,14,1113,1113
4,15,1118,1118
4,16,1136,1136
4,17,1158,1158
4,18,1194,1194
4,19,1202,1202
4,20,1207,1207
4,21,1230,1230
4,22,1231,1231
4,23,1230,1230
4,24,1223,1223
4,25,1217,1217
4,26,1204,1204
4,27,1199,1199
4,28,1176,1176
4,29,1156,1156
4,30,1160,1160
4,31,1159,1159
4,32,1148,1148
4,33,1175,1175
4,34,1175,1175
4,35,1210,1210
4,36,1201,1201
4,37,1176,1176
4,38,1172,1172
4,39,1152,1152
4,40,1148,1148
4,41,1137,1137
4,42,1121,1121
4,43,1124,1124
4,44,1133,1133
4,45,1151,1151
4,46,1133,1133
4,47,1099,1099
4,48,1086,1086
4,49,1081,1081
4,50,1099,1099
4,51,1087,1087
4,52,1085,1085
4,53,1082,1082
4,54,1060,1060
4,55,1066,1066
4,56,1068,1068
4,57,1037,1037
4,58,1030,1030
4,59,1036,1036
4,60,1022,1022
4,61,1015,1015
4,62,1071,1071
4,63,1036,1036
4,64,1018,1018
4,65,1080,1080
4,66,1057,1057
4,67,1062,1062
4,68,997,997
4,69,1053,1053
4,70,1037,1037
4,71,1039,1039
4,72,1008,1008
4,73,1048,1048
4,74,1039,1039
4,75,1007,1007
4,76,1035,1035
4,77,1086,1086
4,78,1052,1052
4,79,986,986
4,80,1030,1030
4,81,1029,1029
4,82,1014,1014
4,83,1068,1068
4,84,1005,1005
4,85,1042,1042
4,86,999,999
4,87,1033,1033
4,88,1034,1034
4,89,984,984
4,90,1032,1032
4,91,991,991
4,92,1022,1022
4,93,973,973
4,94,1014,1014
4,95,994,994
4,96,1022,1022
4,97,1000,1000
4,98,1018,1018
4,99,1021,1021
4,100,961,961
5,1,907,907
5,2,869,869
5,3,852,852
5,4,813,813
5,5,926,926
5,6,920,920
