"SIM","YEAR","N","N_OBS"
1,1,932,932
1,2,913,913
1,3,890,890
1,4,903,903
1,5,1029,1029
1,6,937,937
1,7,958,958
1,8,974,974
1,9,1014,1014
1,10,841,841
1,11,885,885
1,12,922,922
1,13,951,951
1,14,988,988
1,15,1004,1004
1,16,765,765
1,17,786,786
1,18,823,823
1,19,875,875
1,20,910,910
1,21,932,932
1,22,977,977
1,23,1022,1022
1,24,882,882
1,25,929,929
1,26,948,948
1,27,983,983
1,28,1020,1020
1,29,910,910
1,30,942,942
1,31,984,984
1,32,1043,1043
1,33,930,930
1,34,967,967
1,35,1017,1017
1,36,869,869
1,37,903,903
1,38,930,930
1,39,968,968
1,40,1033,1033
1,41,945,945
1,42,1012,1012
1,43,902,902
1,44,944,944
1,45,1013,1013
1,46,883,883
1,47,910,910
1,48,963,963
1,49,1019,1019
1,50,901,901
1,51,953,953
1,52,1004,1004
1,53,854,854
1,54,892,892
1,55,946,946
1,56,1005,1005
1,57,872,872
1,58,903,903
1,59,966,966
1,60,1024,1024
1,61,962,962
1,62,1017,1017
1,63,927,927
1,64,991,991
1,65,1065,1065
1,66,967,967
1,67,1029,1029
1,68,971,971
1,69,1043,1043
1,70,942,942
1,71,1003,1003
1,72,998,998
1,73,1063,1063
1,74,1001,1001
1,75,1045,1045
1,76,985,985
1,77,1053,1053
1,78,981,981
1,79,1027,1027
1,80,991,991
1,81,1034,1034
1,82,962,962
1,83,1015,1015
1,84,971,971
1,85,1022,1022
1,86,963,963
1,87,1010,1010
1,88,932,932
1,89,966,966
1,90,1020,1020
1,91,944,944
1,92,998,998
1,93,1025,1025
1,94,1072,1072
1,95,964,964
1,96,1016,1016
1,97,979,979
1,98,1046,1046
1,99,1014,1014
1,100,1041,1041
2,1,630,630
2,2,621,621
2,3,631,631
2,4,644,644
2,5,750,750
2,6,783,783
2,7,838,838
2,8,920,920
2,9,1013,1013
2,10,739,739
2,11,801,801
2,12,875,875
2,13,951,951
2,14,1046,1046
2,15,839,839
2,16,926,926
2,17,1020,1020
2,18,889,889
2,19,979,979
2,20,1066,1066
2,21,997,997
2,22,1107,1107
2,23,1017,1017
2,24,1067,1067
2,25,927,927
2,26,1026,1026
2,27,960,960
2,28,1056,1056
2,29,989,989
2,30,1088,1088
2,31,1017,1017
2,32,931,931
2,33,1036,1036
2,34,918,918
2,35,1002,1002
2,36,897,897
2,37,1000,1000
2,38,1085,1085
2,39,991,991
2,40,1076,1076
2,41,1002,1002
2,42,1091,1091
2,43,988,988
2,44,1085,1085
2,45,1009,1009
2,46,1080,1080
2,47,1007,1007
2,48,1090,1090
2,49,971,971
2,50,1039,1039
2,51,938,938
2,52,1019,1019
2,53,947,947
2,54,1035,1035
2,55,943,943
2,56,1040,1040
2,57,943,943
2,58,1028,1028
2,59,922,922
2,60,1019,1019
2,61,882,882
2,62,965,965
2,63,1015,1015
2,64,1072,1072
2,65,966,966
2,66,1018,1018
2,67,928,928
2,68,998,998
2,69,1047,1047
2,70,921,921
2,71,974,974
2,72,1032,1032
2,73,867,867
2,74,936,936
2,75,996,996
2,76,1058,1058
2,77,962,962
2,78,1019,1019
2,79,955,955
2,80,990,990
2,81,1049,1049
2,82,951,951
2,83,991,991
2,84,1051,1051
2,85,950,950
2,86,996,996
2,87,1052,1052
2,88,988,988
2,89,1045,1045
2,90,894,894
2,91,949,949
2,92,1005,1005
2,93,857,857
2,94,906,906
2,95,959,959
2,96,1026,1026
2,97,857,857
2,98,905,905
2,99,966,966
2,100,1007,1007
3,1,989,989
3,2,1010,1010
3,3,739,739
3,4,773,773
3,5,903,903
3,6,966,966
3,7,1025,1025
3,8,740,740
3,9,794,794
3,10,861,861
3,11,934,934
3,12,1014,1014
3,13,906,906
3,14,983,983
3,15,1073,1073
3,16,890,890
3,17,968,968
3,18,1044,1044
3,19,888,888
3,20,964,964
3,21,1044,1044
3,22,902,902
3,23,974,974
3,24,1055,1055
3,25,956,956
3,26,1023,1023
3,27,948,948
3,28,1028,1028
3,29,947,947
3,30,1025,1025
3,31,899,899
3,32,970,970
3,33,1036,1036
3,34,979,979
3,35,1051,1051
3,36,935,935
3,37,1004,1004
3,38,954,954
3,39,1034,1034
3,40,971,971
3,41,1026,1026
3,42,927,927
3,43,992,992
3,44,1049,1049
3,45,958,958
3,46,1019,1019
3,47,904,904
3,48,974,974
3,49,1034,1034
3,50,930,930
3,51,995,995
3,52,1075,1075
3,53,1002,1002
3,54,1084,1084
3,55,1017,1017
3,56,1110,1110
3,57,1058,1058
3,58,953,953
3,59,1029,1029
3,60,946,946
3,61,1009,1009
3,62,913,913
3,63,976,976
3,64,1048,1048
3,65,1000,1000
3,66,1091,1091
3,67,1035,1035
3,68,991,991
3,69,1083,1083
3,70,1031,1031
3,71,1080,1080
3,72,1090,1090
3,73,1042,1042
3,74,987,987
3,75,1073,1073
3,76,1001,1001
3,77,1099,1099
3,78,1088,1088
3,79,1048,1048
3,80,1010,1010
3,81,1062,1062
3,82,1057,1057
3,83,1027,1027
3,84,1061,1061
3,85,1051,1051
3,86,1020,1020
3,87,1084,1084
3,88,1030,1030
3,89,1004,1004
3,90,1098,1098
3,91,1086,1086
3,92,1069,1069
3,93,1035,1035
3,94,971,971
3,95,1067,1067
3,96,1024,1024
3,97,1074,1074
3,98,1040,1040
3,99,1000,1000
3,100,1100,1100
4,1,994,994
4,2,994,994
4,3,1013,1013
4,4,783,783
4,5,901,901
4,6,929,929
4,7,956,956
4,8,1016,1016
4,9,854,854
4,10,901,901
4,11,958,958
4,12,1025,1025
4,13,780,780
4,14,818,818
4,15,847,847
4,16,888,888
4,17,928,928
4,18,992,992
4,19,1072,1072
4,20,961,961
4,21,1032,1032
4,22,892,892
4,23,946,946
4,24,1024,1024
4,25,913,913
4,26,980,980
4,27,1047,1047
4,28,929,929
4,29,989,989
4,30,1059,1059
4,31,977,977
4,32,1046,1046
4,33,1003,1003
4,34,1083,1083
4,35,1046,1046
4,36,956,956
4,37,1034,1034
4,38,1005,1005
4,39,1091,1091
4,40,943,943
4,41,1022,1022
4,42,928,928
4,43,996,996
4,44,1080,1080
4,45,956,956
4,46,1052,1052
4,47,993,993
4,48,1083,1083
4,49,1052,1052
4,50,1010,1010
4,51,1067,1067
4,52,1028,1028
4,53,1079,1079
4,54,1044,1044
4,55,997,997
4,56,1086,1086
4,57,1035,1035
4,58,967,967
4,59,1059,1059
4,60,962,962
4,61,1046,1046
4,62,981,981
4,63,1073,1073
4,64,947,947
4,65,1038,1038
4,66,966,966
4,67,1052,1052
4,68,1007,1007
4,69,1087,1087
4,70,1011,1011
4,71,1042,1042
4,72,969,969
4,73,1061,1061
4,74,923,923
4,75,1000,1000
4,76,1084,1084
4,77,975,975
4,78,1032,1032
4,79,1017,1017
4,80,1052,1052
4,81,1016,1016
4,82,1071,1071
4,83,1002,1002
4,84,1093,1093
4,85,1035,1035
4,86,940,940
4,87,1011,1011
4,88,984,984
4,89,1063,1063
4,90,1035,1035
4,91,981,981
4,92,1065,1065
4,93,960,960
4,94,1026,1026
4,95,992,992
4,96,1075,1075
4,97,1023,1023
4,98,1076,1076
4,99,1020,1020
4,100,1106,1106
5,1,960,960
5,2,977,977
5,3,998,998
5,4,1052,1052
5,5,914,914
5,6,932,932
5,7,968,968
5,8,1043,1043
5,9,840,840
5,10,876,876
5,11,909,909
5,12,958,958
5,13,1011,1011
5,14,913,913
5,15,955,955
5,16,1033,1033
5,17,973,973
5,18,1076,1076
5,19,1036,1036
5,20,998,998
5,21,1090,1090
5,22,1098,1098
5,23,1069,1069
5,24,1064,1064
5,25,1007,1007
5,26,1121,1121
5,27,1067,1067
5,28,995,995
5,29,1107,1107
5,30,1057,1057
5,31,1024,1024
5,32,1105,1105
5,33,1049,1049
5,34,1024,1024
5,35,1077,1077
5,36,1067,1067
5,37,1012,1012
5,38,1097,1097
5,39,1021,1021
5,40,1073,1073
5,41,1043,1043
5,42,1055,1055
5,43,1041,1041
5,44,991,991
5,45,1112,1112
5,46,1018,1018
5,47,1057,1057
5,48,993,993
5,49,1116,1116
5,50,1072,1072
5,51,1036,1036
5,52,974,974
5,53,1086,1086
5,54,1011,1011
5,55,1121,1121
5,56,1090,1090
5,57,1028,1028
5,58,1094,1094
5,59,1063,1063
5,60,1009,1009
5,61,1065,1065
5,62,1039,1039
5,63,1016,1016
5,64,1069,1069
5,65,1008,1008
5,66,1089,1089
5,67,948,948
5,68,1045,1045
5,69,997,997
5,70,1101,1101
5,71,981,981
5,72,1073,1073
