"SIM","YEAR","N","N_OBS"
1,1,920,920
1,2,936,936
1,3,929,929
1,4,950,950
1,5,1094,1094
1,6,585,585
1,7,593,593
1,8,625,625
1,9,662,662
1,10,691,691
1,11,744,744
1,12,791,791
1,13,849,849
1,14,906,906
1,15,942,942
1,16,990,990
1,17,1045,1045
1,18,466,466
1,19,485,485
1,20,517,517
1,21,537,537
1,22,556,556
1,23,583,583
1,24,617,617
1,25,657,657
1,26,699,699
1,27,750,750
1,28,801,801
1,29,854,854
1,30,881,881
1,31,921,921
1,32,974,974
1,33,1023,1023
1,34,433,433
1,35,445,445
1,36,470,470
1,37,482,482
1,38,502,502
1,39,531,531
1,40,560,560
1,41,595,595
1,42,640,640
1,43,691,691
1,44,740,740
1,45,790,790
1,46,822,822
1,47,858,858
1,48,911,911
1,49,955,955
1,50,1018,1018
1,51,459,459
1,52,471,471
1,53,494,494
1,54,522,522
1,55,562,562
1,56,609,609
1,57,652,652
1,58,696,696
1,59,727,727
1,60,769,769
1,61,800,800
1,62,840,840
1,63,883,883
1,64,925,925
1,65,992,992
1,66,1044,1044
1,67,561,561
1,68,584,584
1,69,616,616
1,70,668,668
1,71,707,707
1,72,740,740
1,73,776,776
1,74,816,816
1,75,857,857
1,76,909,909
1,77,952,952
1,78,1008,1008
1,79,533,533
1,80,555,555
1,81,590,590
1,82,633,633
1,83,673,673
1,84,709,709
1,85,748,748
1,86,788,788
1,87,836,836
1,88,898,898
1,89,948,948
1,90,1006,1006
1,91,634,634
1,92,659,659
1,93,683,683
1,94,701,701
1,95,743,743
1,96,771,771
1,97,821,821
1,98,883,883
1,99,934,934
1,100,996,996
2,1,989,989
2,2,994,994
2,3,992,992
2,4,1009,1009
2,5,588,588
2,6,586,586
2,7,608,608
2,8,660,660
2,9,732,732
2,10,806,806
2,11,879,879
2,12,919,919
2,13,977,977
2,14,1056,1056
2,15,426,426
2,16,455,455
2,17,478,478
2,18,498,498
2,19,514,514
2,20,559,559
2,21,607,607
2,22,662,662
2,23,742,742
2,24,824,824
2,25,895,895
2,26,953,953
2,27,1033,1033
2,28,517,517
2,29,540,540
2,30,570,570
2,31,617,617
2,32,684,684
2,33,768,768
2,34,824,824
2,35,877,877
2,36,943,943
2,37,1023,1023
2,38,698,698
2,39,727,727
2,40,775,775
2,41,814,814
2,42,859,859
2,43,919,919
2,44,988,988
2,45,1054,1054
2,46,638,638
2,47,696,696
2,48,746,746
2,49,792,792
2,50,837,837
2,51,896,896
2,52,963,963
2,53,1023,1023
2,54,700,700
2,55,693,693
2,56,731,731
2,57,778,778
2,58,828,828
