"SIM","YEAR","N","N_OBS"
1,1,961,961
1,2,950,950
1,3,955,955
1,4,957,957
1,5,1109,1109
1,6,666,666
1,7,712,712
1,8,725,725
1,9,735,735
1,10,748,748
1,11,764,764
1,12,755,755
1,13,747,747
1,14,755,755
1,15,755,755
1,16,761,761
1,17,762,762
1,18,765,765
1,19,775,775
1,20,795,795
1,21,818,818
1,22,871,871
1,23,908,908
1,24,951,951
1,25,999,999
1,26,1072,1072
1,27,1058,1058
1,28,1101,1101
1,29,1132,1132
1,30,1164,1164
1,31,1175,1175
1,32,1181,1181
1,33,1201,1201
1,34,1205,1205
1,35,1191,1191
1,36,1216,1216
1,37,1246,1246
1,38,1275,1275
1,39,1322,1322
1,40,1341,1341
1,41,1413,1413
1,42,1439,1439
1,43,1461,1461
1,44,1455,1455
1,45,1513,1513
1,46,1538,1538
1,47,1547,1547
1,48,1558,1558
1,49,1581,1581
1,50,1598,1598
1,51,1619,1619
1,52,1648,1648
1,53,1639,1639
1,54,1640,1640
1,55,1664,1664
1,56,1676,1676
1,57,1705,1705
1,58,1744,1744
1,59,1758,1758
1,60,1769,1769
1,61,1809,1809
1,62,1849,1849
1,63,1872,1872
1,64,1836,1836
1,65,1855,1855
1,66,1865,1865
1,67,1882,1882
1,68,1860,1860
1,69,1874,1874
1,70,1841,1841
1,71,1821,1821
1,72,1822,1822
1,73,1838,1838
1,74,1837,1837
1,75,1837,1837
1,76,1819,1819
1,77,1827,1827
1,78,1798,1798
1,79,1793,1793
1,80,1822,1822
1,81,1810,1810
1,82,1799,1799
1,83,1816,1816
1,84,1802,1802
1,85,1808,1808
1,86,1814,1814
1,87,1820,1820
1,88,1789,1789
1,89,1787,1787
1,90,1803,1803
1,91,1794,1794
1,92,1787,1787
1,93,1763,1763
1,94,1784,1784
1,95,1780,1780
1,96,1774,1774
1,97,1771,1771
1,98,1782,1782
1,99,1782,1782
1,100,1742,1742
2,1,996,996
2,2,1009,1009
2,3,649,649
2,4,666,666
2,5,784,784
2,6,865,865
2,7,937,937
2,8,1001,1001
2,9,962,962
2,10,1014,1014
2,11,980,980
2,12,1033,1033
