"SIM","YEAR","N","N_OBS"
1,1,1040,1040
1,2,854,854
1,3,906,906
1,4,982,982
1,5,1166,1166
1,6,589,589
1,7,584,584
1,8,582,582
1,9,580,580
1,10,580,580
1,11,575,575
1,12,561,561
1,13,558,558
1,14,549,549
1,15,547,547
1,16,539,539
1,17,531,531
1,18,533,533
1,19,524,524
1,20,528,528
1,21,521,521
1,22,517,517
1,23,515,515
1,24,506,506
1,25,510,510
1,26,505,505
1,27,502,502
1,28,500,500
1,29,500,500
1,30,498,498
1,31,494,494
1,32,494,494
1,33,489,489
1,34,489,489
1,35,488,488
1,36,487,487
1,37,480,480
1,38,478,478
1,39,479,479
1,40,472,472
1,41,472,472
1,42,467,467
1,43,461,461
1,44,458,458
1,45,452,452
1,46,447,447
1,47,447,447
1,48,439,439
1,49,439,439
1,50,430,430
1,51,434,434
1,52,416,416
1,53,422,422
1,54,413,413
1,55,414,414
1,56,409,409
1,57,405,405
1,58,403,403
1,59,397,397
1,60,395,395
1,61,392,392
1,62,389,389
1,63,387,387
1,64,386,386
1,65,387,387
1,66,389,389
1,67,386,386
1,68,379,379
1,69,380,380
1,70,371,371
1,71,366,366
1,72,364,364
1,73,361,361
1,74,358,358
1,75,354,354
1,76,353,353
1,77,345,345
1,78,339,339
1,79,336,336
1,80,326,326
1,81,323,323
1,82,318,318
1,83,315,315
1,84,309,309
1,85,305,305
1,86,301,301
1,87,293,293
1,88,290,290
1,89,286,286
1,90,284,284
1,91,279,279
1,92,276,276
1,93,273,273
1,94,270,270
1,95,267,267
1,96,264,264
1,97,264,264
1,98,249,249
1,99,243,243
1,100,239,239
2,1,663,663
2,2,696,696
2,3,729,729
2,4,787,787
2,5,940,940
2,6,1024,1024
2,7,268,268
2,8,298,298
2,9,322,322
2,10,355,355
2,11,382,382
2,12,408,408
2,13,439,439
2,14,471,471
2,15,509,509
2,16,549,549
2,17,603,603
2,18,660,660
2,19,727,727
2,20,799,799
2,21,874,874
2,22,965,965
2,23,1050,1050
2,24,371,371
2,25,395,395
2,26,433,433
2,27,471,471
2,28,508,508
2,29,564,564
2,30,613,613
2,31,667,667
2,32,732,732
2,33,808,808
2,34,897,897
2,35,973,973
2,36,1062,1062
2,37,395,395
2,38,422,422
2,39,457,457
2,40,512,512
2,41,562,562
2,42,603,603
2,43,658,658
2,44,724,724
2,45,794,794
2,46,868,868
2,47,936,936
2,48,1017,1017
2,49,477,477
2,50,524,524
2,51,563,563
2,52,617,617
2,53,670,670
2,54,737,737
2,55,811,811
2,56,881,881
2,57,957,957
2,58,1057,1057
2,59,651,651
2,60,706,706
2,61,784,784
2,62,859,859
2,63,949,949
2,64,1038,1038
2,65,413,413
2,66,454,454
2,67,491,491
2,68,535,535
2,69,596,596
2,70,650,650
2,71,705,705
2,72,756,756
2,73,825,825
2,74,893,893
2,75,983,983
2,76,1083,1083
2,77,547,547
2,78,606,606
2,79,686,686
2,80,761,761
2,81,827,827
2,82,917,917
2,83,1010,1010
2,84,367,367
2,85,409,409
2,86,440,440
2,87,486,486
2,88,532,532
2,89,583,583
2,90,641,641
2,91,690,690
2,92,757,757
2,93,833,833
2,94,939,939
2,95,1023,1023
2,96,564,564
2,97,616,616
2,98,670,670
2,99,726,726
2,100,784,784
3,1,992,992
3,2,990,990
3,3,994,994
3,4,1011,1011
