"SIM","YEAR","N","N_OBS"
1,1,634,634
1,2,651,651
1,3,669,669
1,4,690,690
1,5,801,801
1,6,806,806
1,7,834,834
1,8,884,884
1,9,987,987
1,10,1076,1076
1,11,1046,1046
1,12,1057,1057
1,13,1070,1070
1,14,1098,1098
1,15,1078,1078
1,16,1085,1085
1,17,1116,1116
1,18,1139,1139
1,19,1156,1156
1,20,1183,1183
1,21,1189,1189
1,22,1197,1197
1,23,1213,1213
1,24,1182,1182
1,25,1187,1187
1,26,1167,1167
1,27,1169,1169
1,28,1167,1167
1,29,1181,1181
1,30,1162,1162
1,31,1168,1168
1,32,1162,1162
1,33,1163,1163
1,34,1145,1145
1,35,1147,1147
1,36,1124,1124
1,37,1121,1121
1,38,1107,1107
1,39,1112,1112
1,40,1116,1116
1,41,1120,1120
1,42,1130,1130
1,43,1124,1124
1,44,1111,1111
1,45,1101,1101
1,46,1092,1092
1,47,1076,1076
1,48,1049,1049
1,49,1059,1059
1,50,1069,1069
1,51,1074,1074
1,52,1045,1045
1,53,1051,1051
1,54,1035,1035
1,55,1041,1041
1,56,1044,1044
1,57,1074,1074
1,58,1051,1051
1,59,1051,1051
1,60,1046,1046
1,61,1050,1050
1,62,1029,1029
1,63,1032,1032
1,64,1030,1030
1,65,1018,1018
1,66,1005,1005
1,67,1046,1046
1,68,1005,1005
1,69,1057,1057
1,70,1032,1032
1,71,1054,1054
1,72,1063,1063
1,73,1052,1052
1,74,1053,1053
1,75,1070,1070
1,76,1062,1062
1,77,1053,1053
1,78,1028,1028
1,79,1051,1051
1,80,1038,1038
1,81,1036,1036
1,82,1036,1036
1,83,1034,1034
1,84,1016,1016
1,85,1009,1009
1,86,1052,1052
1,87,1018,1018
1,88,1047,1047
1,89,1016,1016
1,90,1024,1024
1,91,992,992
1,92,1042,1042
1,93,1019,1019
1,94,995,995
1,95,1033,1033
1,96,1003,1003
1,97,1037,1037
1,98,978,978
1,99,1018,1018
1,100,970,970
2,1,970,970
2,2,949,949
2,3,932,932
2,4,952,952
2,5,1102,1102
2,6,613,613
2,7,640,640
2,8,673,673
2,9,728,728
2,10,791,791
2,11,837,837
2,12,881,881
2,13,924,924
2,14,978,978
2,15,1031,1031
2,16,1040,1040
2,17,1055,1055
2,18,1058,1058
2,19,1116,1116
2,20,1150,1150
2,21,1179,1179
2,22,1196,1196
2,23,1244,1244
2,24,1304,1304
2,25,1344,1344
2,26,1404,1404
2,27,1473,1473
2,28,1520,1520
2,29,1589,1589
2,30,1644,1644
2,31,1701,1701
2,32,1712,1712
2,33,1739,1739
2,34,1784,1784
2,35,1821,1821
2,36,1849,1849
2,37,1861,1861
2,38,1864,1864
2,39,1885,1885
2,40,1900,1900
2,41,1924,1924
2,42,1933,1933
2,43,1904,1904
2,44,1913,1913
2,45,1927,1927
2,46,1931,1931
2,47,1952,1952
2,48,1943,1943
2,49,1919,1919
2,50,1918,1918
2,51,1933,1933
2,52,1953,1953
2,53,1942,1942
2,54,1949,1949
2,55,1963,1963
2,56,1990,1990
2,57,2012,2012
2,58,2022,2022
2,59,2032,2032
2,60,2048,2048
2,61,2076,2076
2,62,2076,2076
2,63,2077,2077
2,64,2065,2065
2,65,2077,2077
2,66,2085,2085
2,67,2103,2103
2,68,2135,2135
2,69,2138,2138
2,70,2138,2138
2,71,2163,2163
2,72,2206,2206
2,73,2268,2268
2,74,2333,2333
2,75,2389,2389
2,76,2454,2454
2,77,2533,2533
2,78,2615,2615
2,79,2701,2701
2,80,2788,2788
2,81,2823,2823
2,82,2903,2903
2,83,2945,2945
2,84,3041,3041
2,85,3137,3137
2,86,3257,3257
2,87,3322,3322
2,88,3414,3414
2,89,3508,3508
2,90,3594,3594
2,91,3708,3708
2,92,3766,3766
2,93,3890,3890
2,94,4008,4008
2,95,4098,4098
2,96,4198,4198
2,97,4276,4276
2,98,4363,4363
2,99,4424,4424
2,100,4485,4485
3,1,1010,1010
3,2,915,915
3,3,984,984
3,4,1062,1062
3,5,829,829
3,6,890,890
3,7,976,976
3,8,1068,1068
3,9,1039,1039
3,10,1036,1036
3,11,1036,1036
3,12,1041,1041
3,13,1057,1057
3,14,1008,1008
3,15,1051,1051
3,16,1023,1023
3,17,1002,1002
3,18,1042,1042
3,19,1013,1013
3,20,1036,1036
3,21,968,968
3,22,1017,1017
3,23,991,991
3,24,1018,1018
3,25,986,986
3,26,1021,1021
3,27,1022,1022
3,28,1005,1005
3,29,1038,1038
