"SIM","YEAR","N","N_OBS"
1,1,989,989
1,2,1016,1016
1,3,513,513
1,4,539,539
1,5,656,656
1,6,704,704
1,7,746,746
1,8,795,795
1,9,844,844
1,10,883,883
1,11,934,934
1,12,1002,1002
1,13,951,951
1,14,995,995
1,15,1051,1051
1,16,1053,1053
1,17,1031,1031
1,18,1011,1011
1,19,1027,1027
1,20,993,993
1,21,1050,1050
1,22,1040,1040
1,23,1026,1026
1,24,1060,1060
1,25,1033,1033
1,26,1033,1033
1,27,1040,1040
1,28,1029,1029
1,29,1055,1055
1,30,1060,1060
1,31,1039,1039
1,32,1043,1043
1,33,1053,1053
1,34,1045,1045
1,35,1039,1039
1,36,1034,1034
1,37,1036,1036
1,38,1032,1032
1,39,1035,1035
1,40,1035,1035
1,41,1035,1035
1,42,1024,1024
1,43,1057,1057
1,44,1028,1028
1,45,1048,1048
1,46,1034,1034
1,47,1045,1045
1,48,1040,1040
1,49,1031,1031
1,50,1034,1034
1,51,1045,1045
1,52,1043,1043
1,53,1060,1060
1,54,1067,1067
1,55,1097,1097
1,56,1100,1100
1,57,1105,1105
1,58,1121,1121
1,59,1153,1153
1,60,1168,1168
1,61,1194,1194
1,62,1212,1212
1,63,1219,1219
1,64,1225,1225
1,65,1215,1215
1,66,1223,1223
1,67,1232,1232
1,68,1214,1214
1,69,1234,1234
1,70,1240,1240
1,71,1233,1233
1,72,1233,1233
1,73,1223,1223
1,74,1215,1215
1,75,1227,1227
1,76,1239,1239
1,77,1242,1242
1,78,1243,1243
1,79,1238,1238
1,80,1200,1200
1,81,1192,1192
1,82,1201,1201
1,83,1191,1191
1,84,1219,1219
1,85,1194,1194
1,86,1215,1215
1,87,1208,1208
1,88,1207,1207
1,89,1227,1227
1,90,1208,1208
1,91,1213,1213
1,92,1192,1192
1,93,1199,1199
1,94,1181,1181
1,95,1200,1200
1,96,1181,1181
1,97,1177,1177
1,98,1141,1141
1,99,1131,1131
1,100,1119,1119
2,1,664,664
2,2,688,688
2,3,708,708
2,4,758,758
2,5,915,915
2,6,976,976
2,7,1059,1059
2,8,1052,1052
2,9,1098,1098
2,10,1119,1119
2,11,1151,1151
2,12,1161,1161
2,13,1182,1182
2,14,1200,1200
2,15,1234,1234
2,16,1285,1285
2,17,1290,1290
2,18,1362,1362
2,19,1414,1414
2,20,1463,1463
2,21,1481,1481
2,22,1523,1523
2,23,1537,1537
2,24,1536,1536
2,25,1529,1529
2,26,1526,1526
2,27,1496,1496
2,28,1508,1508
2,29,1494,1494
2,30,1488,1488
2,31,1511,1511
2,32,1496,1496
2,33,1496,1496
2,34,1490,1490
2,35,1491,1491
2,36,1484,1484
2,37,1460,1460
2,38,1454,1454
2,39,1475,1475
2,40,1472,1472
2,41,1476,1476
2,42,1466,1466
2,43,1464,1464
2,44,1433,1433
2,45,1432,1432
2,46,1445,1445
2,47,1450,1450
2,48,1422,1422
2,49,1421,1421
2,50,1429,1429
2,51,1414,1414
2,52,1411,1411
2,53,1422,1422
2,54,1415,1415
2,55,1410,1410
2,56,1390,1390
2,57,1371,1371
2,58,1363,1363
2,59,1378,1378
2,60,1394,1394
2,61,1382,1382
2,62,1372,1372
2,63,1382,1382
2,64,1371,1371
2,65,1381,1381
2,66,1383,1383
2,67,1355,1355
2,68,1359,1359
2,69,1356,1356
2,70,1344,1344
2,71,1350,1350
2,72,1356,1356
2,73,1374,1374
2,74,1367,1367
2,75,1358,1358
2,76,1352,1352
2,77,1356,1356
2,78,1346,1346
2,79,1329,1329
2,80,1321,1321
2,81,1318,1318
2,82,1320,1320
2,83,1313,1313
2,84,1298,1298
2,85,1293,1293
2,86,1320,1320
2,87,1309,1309
2,88,1303,1303
2,89,1299,1299
2,90,1291,1291
2,91,1281,1281
2,92,1282,1282
2,93,1258,1258
2,94,1266,1266
2,95,1248,1248
2,96,1252,1252
2,97,1294,1294
2,98,1266,1266
2,99,1276,1276
2,100,1252,1252
3,1,942,942
3,2,915,915
3,3,897,897
3,4,899,899
3,5,1027,1027
3,6,865,865
3,7,882,882
3,8,903,903
3,9,925,925
3,10,957,957
3,11,1027,1027
3,12,942,942
3,13,1002,1002
3,14,999,999
3,15,1063,1063
3,16,1065,1065
3,17,1076,1076
3,18,1071,1071
3,19,1064,1064
3,20,1093,1093
3,21,1094,1094
3,22,1096,1096
3,23,1080,1080
3,24,1105,1105
3,25,1096,1096
3,26,1099,1099
3,27,1121,1121
3,28,1135,1135
3,29,1153,1153
3,30,1163,1163
3,31,1204,1204
3,32,1240,1240
3,33,1247,1247
3,34,1264,1264
3,35,1280,1280
3,36,1285,1285
3,37,1277,1277
3,38,1259,1259
3,39,1268,1268
3,40,1245,1245
3,41,1256,1256
3,42,1290,1290
3,43,1284,1284
3,44,1261,1261
3,45,1263,1263
3,46,1259,1259
3,47,1220,1220
3,48,1221,1221
3,49,1214,1214
3,50,1190,1190
3,51,1209,1209
3,52,1228,1228
3,53,1221,1221
3,54,1227,1227
3,55,1230,1230
3,56,1219,1219
3,57,1209,1209
3,58,1219,1219
3,59,1211,1211
3,60,1200,1200
3,61,1203,1203
3,62,1191,1191
3,63,1173,1173
3,64,1174,1174
3,65,1179,1179
3,66,1178,1178
3,67,1164,1164
3,68,1155,1155
3,69,1146,1146
3,70,1129,1129
3,71,1141,1141
3,72,1160,1160
3,73,1119,1119
3,74,1114,1114
3,75,1134,1134
3,76,1108,1108
3,77,1097,1097
3,78,1100,1100
3,79,1105,1105
3,80,1111,1111
3,81,1126,1126
3,82,1096,1096
3,83,1117,1117
3,84,1092,1092
3,85,1083,1083
3,86,1049,1049
3,87,1065,1065
3,88,1070,1070
3,89,1050,1050
3,90,1058,1058
3,91,1063,1063
3,92,1059,1059
3,93,1054,1054
3,94,1047,1047
3,95,1037,1037
3,96,1035,1035
3,97,1041,1041
3,98,1033,1033
3,99,1009,1009
3,100,1058,1058
4,1,997,997
4,2,1025,1025
4,3,551,551
4,4,596,596
4,5,706,706
4,6,755,755
4,7,819,819
4,8,889,889
4,9,959,959
4,10,1039,1039
4,11,965,965
4,12,1048,1048
4,13,1059,1059
4,14,1086,1086
4,15,1115,1115
4,16,1124,1124
4,17,1117,1117
4,18,1106,1106
4,19,1108,1108
4,20,1100,1100
4,21,1086,1086
4,22,1084,1084
4,23,1082,1082
4,24,1058,1058
4,25,1078,1078
4,26,1056,1056
4,27,1073,1073
4,28,1061,1061
4,29,1096,1096
4,30,1073,1073
4,31,1075,1075
4,32,1102,1102
4,33,1096,1096
4,34,1101,1101
4,35,1103,1103
4,36,1062,1062
4,37,1060,1060
4,38,1056,1056
4,39,1050,1050
4,40,1060,1060
4,41,1053,1053
4,42,1045,1045
4,43,1047,1047
4,44,1035,1035
4,45,1059,1059
4,46,1021,1021
4,47,1056,1056
4,48,1056,1056
4,49,1019,1019
4,50,1036,1036
4,51,1012,1012
4,52,1048,1048
4,53,991,991
4,54,1053,1053
4,55,1018,1018
4,56,1021,1021
4,57,1011,1011
4,58,1020,1020
4,59,963,963
4,60,1014,1014
4,61,974,974
4,62,1019,1019
4,63,985,985
4,64,1024,1024
4,65,999,999
4,66,1026,1026
4,67,990,990
4,68,1016,1016
4,69,1018,1018
4,70,1021,1021
4,71,973,973
4,72,993,993
4,73,1024,1024
4,74,967,967
4,75,994,994
4,76,1028,1028
4,77,1019,1019
4,78,1000,1000
4,79,1044,1044
4,80,1008,1008
4,81,1047,1047
4,82,999,999
4,83,1041,1041
4,84,1008,1008
4,85,1042,1042
4,86,1004,1004
4,87,1040,1040
4,88,1014,1014
4,89,1040,1040
4,90,1002,1002
4,91,1031,1031
4,92,1002,1002
4,93,1021,1021
4,94,979,979
4,95,1008,1008
4,96,968,968
4,97,985,985
4,98,1016,1016
4,99,965,965
4,100,1005,1005
5,1,954,954
5,2,957,957
5,3,961,961
5,4,987,987
5,5,1142,1142
5,6,807,807
5,7,865,865
5,8,932,932
5,9,978,978
5,10,1029,1029
5,11,1025,1025
5,12,1032,1032
5,13,979,979
5,14,1025,1025
5,15,982,982
5,16,1026,1026
5,17,1013,1013
5,18,1040,1040
5,19,999,999
5,20,1039,1039
5,21,1012,1012
5,22,1047,1047
5,23,1009,1009
5,24,1068,1068
5,25,1034,1034
5,26,1048,1048
5,27,1047,1047
5,28,1035,1035
5,29,1027,1027
5,30,1043,1043
5,31,1026,1026
5,32,1043,1043
5,33,1058,1058
5,34,1036,1036
5,35,1044,1044
5,36,1041,1041
5,37,1033,1033
5,38,1038,1038
5,39,1040,1040
5,40,1039,1039
5,41,1060,1060
5,42,1058,1058
5,43,1055,1055
5,44,1061,1061
5,45,1052,1052
5,46,1067,1067
5,47,1066,1066
5,48,1029,1029
5,49,1047,1047
5,50,1022,1022
5,51,1015,1015
5,52,1059,1059
5,53,988,988
5,54,1027,1027
5,55,987,987
5,56,1050,1050
5,57,1035,1035
5,58,1013,1013
5,59,1044,1044
5,60,1031,1031
5,61,1017,1017
5,62,1024,1024
5,63,998,998
5,64,1042,1042
5,65,1022,1022
5,66,1028,1028
5,67,1011,1011
5,68,1048,1048
5,69,1020,1020
5,70,993,993
5,71,1045,1045
5,72,1034,1034
5,73,1027,1027
5,74,1050,1050
5,75,1056,1056
5,76,1084,1084
5,77,1122,1122
5,78,1153,1153
5,79,1194,1194
5,80,1210,1210
5,81,1258,1258
5,82,1293,1293
5,83,1323,1323
5,84,1359,1359
5,85,1395,1395
5,86,1420,1420
5,87,1423,1423
5,88,1456,1456
5,89,1481,1481
5,90,1525,1525
5,91,1569,1569
5,92,1605,1605
5,93,1622,1622
5,94,1627,1627
5,95,1648,1648
5,96,1634,1634
5,97,1634,1634
5,98,1640,1640
5,99,1634,1634
5,100,1619,1619
6,1,991,991
6,2,997,997
6,3,1006,1006
6,4,535,535
6,5,646,646
6,6,671,671
6,7,709,709
6,8,741,741
6,9,776,776
6,10,836,836
6,11,888,888
6,12,956,956
6,13,1001,1001
6,14,998,998
6,15,1074,1074
6,16,1083,1083
6,17,1093,1093
6,18,1116,1116
6,19,1117,1117
6,20,1117,1117
6,21,1126,1126
6,22,1118,1118
6,23,1112,1112
6,24,1111,1111
6,25,1106,1106
6,26,1113,1113
6,27,1110,1110
6,28,1116,1116
6,29,1117,1117
6,30,1127,1127
6,31,1133,1133
6,32,1127,1127
6,33,1146,1146
6,34,1153,1153
6,35,1153,1153
6,36,1165,1165
6,37,1169,1169
6,38,1180,1180
6,39,1177,1177
6,40,1170,1170
6,41,1153,1153
6,42,1168,1168
6,43,1156,1156
6,44,1156,1156
6,45,1132,1132
6,46,1148,1148
6,47,1129,1129
6,48,1132,1132
6,49,1143,1143
6,50,1147,1147
6,51,1131,1131
6,52,1115,1115
6,53,1109,1109
6,54,1096,1096
6,55,1083,1083
6,56,1088,1088
6,57,1088,1088
6,58,1092,1092
6,59,1088,1088
6,60,1082,1082
6,61,1086,1086
6,62,1072,1072
6,63,1069,1069
6,64,1083,1083
6,65,1072,1072
6,66,1067,1067
6,67,1064,1064
6,68,1068,1068
6,69,1086,1086
6,70,1086,1086
6,71,1022,1022
6,72,1023,1023
6,73,1030,1030
6,74,1012,1012
6,75,1063,1063
6,76,1009,1009
6,77,1047,1047
6,78,1008,1008
6,79,1063,1063
6,80,1027,1027
6,81,1008,1008
6,82,1054,1054
6,83,1001,1001
6,84,1042,1042
6,85,1019,1019
6,86,1010,1010
6,87,1030,1030
6,88,994,994
6,89,1009,1009
6,90,986,986
6,91,998,998
6,92,1014,1014
6,93,1003,1003
6,94,1021,1021
6,95,1000,1000
6,96,1031,1031
6,97,1019,1019
6,98,1013,1013
6,99,1041,1041
6,100,964,964
7,1,1037,1037
7,2,972,972
7,3,1009,1009
7,4,714,714
7,5,873,873
7,6,937,937
7,7,1022,1022
7,8,1039,1039
7,9,1040,1040
7,10,1050,1050
7,11,1056,1056
7,12,1056,1056
7,13,1069,1069
7,14,1061,1061
7,15,1086,1086
7,16,1112,1112
7,17,1154,1154
7,18,1201,1201
7,19,1242,1242
7,20,1287,1287
7,21,1305,1305
7,22,1324,1324
7,23,1363,1363
7,24,1407,1407
7,25,1407,1407
7,26,1405,1405
7,27,1419,1419
7,28,1454,1454
7,29,1478,1478
7,30,1497,1497
7,31,1558,1558
7,32,1627,1627
7,33,1686,1686
7,34,1713,1713
7,35,1767,1767
7,36,1836,1836
7,37,1891,1891
7,38,1955,1955
7,39,1983,1983
7,40,1997,1997
7,41,2018,2018
7,42,2030,2030
7,43,2046,2046
7,44,2053,2053
7,45,2065,2065
7,46,2057,2057
7,47,2055,2055
7,48,2082,2082
7,49,2131,2131
7,50,2146,2146
7,51,2162,2162
7,52,2191,2191
7,53,2193,2193
7,54,2233,2233
7,55,2258,2258
7,56,2286,2286
7,57,2308,2308
7,58,2346,2346
7,59,2418,2418
7,60,2473,2473
7,61,2541,2541
7,62,2632,2632
7,63,2648,2648
7,64,2684,2684
7,65,2768,2768
7,66,2851,2851
7,67,2899,2899
7,68,3003,3003
7,69,3131,3131
7,70,3178,3178
7,71,3288,3288
7,72,3320,3320
7,73,3378,3378
7,74,3440,3440
7,75,3455,3455
7,76,3499,3499
7,77,3459,3459
7,78,3477,3477
7,79,3453,3453
7,80,3468,3468
7,81,3460,3460
7,82,3467,3467
7,83,3465,3465
7,84,3473,3473
7,85,3482,3482
7,86,3495,3495
7,87,3517,3517
7,88,3494,3494
7,89,3524,3524
7,90,3550,3550
7,91,3594,3594
7,92,3587,3587
7,93,3595,3595
7,94,3635,3635
7,95,3619,3619
7,96,3590,3590
7,97,3575,3575
7,98,3594,3594
7,99,3610,3610
7,100,3622,3622
8,1,991,991
8,2,992,992
8,3,1016,1016
8,4,579,579
8,5,675,675
8,6,705,705
8,7,742,742
8,8,779,779
8,9,839,839
8,10,906,906
8,11,965,965
8,12,1010,1010
8,13,974,974
8,14,1014,1014
8,15,992,992
8,16,1038,1038
8,17,1034,1034
8,18,1073,1073
8,19,1048,1048
8,20,1048,1048
8,21,1057,1057
8,22,1061,1061
8,23,1095,1095
8,24,1073,1073
8,25,1063,1063
8,26,1042,1042
8,27,1053,1053
8,28,1048,1048
8,29,1029,1029
8,30,1038,1038
8,31,1061,1061
8,32,1039,1039
8,33,1035,1035
8,34,1030,1030
8,35,1027,1027
8,36,1017,1017
8,37,1017,1017
8,38,1040,1040
8,39,1002,1002
8,40,1051,1051
8,41,997,997
8,42,1037,1037
