"SIM","YEAR","N","N_OBS"
1,1,895,895
1,2,878,878
1,3,862,862
1,4,858,858
1,5,987,987
1,6,965,965
1,7,966,966
1,8,960,960
1,9,969,969
1,10,972,972
1,11,985,985
1,12,992,992
1,13,1014,1014
1,14,834,834
1,15,861,861
1,16,886,886
1,17,906,906
1,18,912,912
1,19,920,920
1,20,922,922
1,21,933,933
1,22,933,933
1,23,941,941
1,24,950,950
1,25,969,969
1,26,994,994
1,27,1031,1031
1,28,859,859
1,29,893,893
1,30,909,909
1,31,900,900
1,32,903,903
1,33,903,903
1,34,912,912
1,35,935,935
1,36,956,956
1,37,990,990
1,38,1029,1029
1,39,940,940
1,40,969,969
1,41,996,996
1,42,1043,1043
1,43,998,998
1,44,1037,1037
1,45,978,978
1,46,1014,1014
1,47,979,979
1,48,1024,1024
1,49,1003,1003
1,50,1032,1032
1,51,1001,1001
1,52,1044,1044
1,53,1009,1009
1,54,1046,1046
1,55,1021,1021
1,56,1062,1062
1,57,1012,1012
1,58,1063,1063
1,59,1022,1022
1,60,1087,1087
1,61,1075,1075
1,62,1086,1086
1,63,1089,1089
1,64,1103,1103
1,65,1120,1120
1,66,1150,1150
1,67,1140,1140
1,68,1132,1132
1,69,1128,1128
1,70,1140,1140
1,71,1140,1140
1,72,1143,1143
1,73,1166,1166
1,74,1155,1155
1,75,1173,1173
1,76,1157,1157
1,77,1158,1158
1,78,1157,1157
1,79,1160,1160
1,80,1165,1165
1,81,1146,1146
1,82,1150,1150
1,83,1159,1159
1,84,1138,1138
1,85,1129,1129
1,86,1118,1118
1,87,1135,1135
1,88,1108,1108
1,89,1097,1097
1,90,1090,1090
1,91,1100,1100
1,92,1082,1082
1,93,1124,1124
1,94,1092,1092
1,95,1082,1082
1,96,1071,1071
1,97,1078,1078
1,98,1082,1082
1,99,1093,1093
1,100,1071,1071
2,1,680,680
2,2,715,715
2,3,766,766
2,4,845,845
2,5,1039,1039
2,6,982,982
2,7,1086,1086
2,8,1113,1113
2,9,1125,1125
2,10,1152,1152
2,11,1164,1164
2,12,1163,1163
2,13,1148,1148
2,14,1146,1146
2,15,1164,1164
2,16,1165,1165
2,17,1174,1174
2,18,1186,1186
2,19,1199,1199
2,20,1177,1177
2,21,1149,1149
2,22,1172,1172
2,23,1142,1142
2,24,1145,1145
2,25,1148,1148
2,26,1167,1167
2,27,1154,1154
2,28,1147,1147
2,29,1143,1143
2,30,1136,1136
2,31,1131,1131
2,32,1129,1129
2,33,1125,1125
2,34,1129,1129
2,35,1122,1122
2,36,1127,1127
2,37,1106,1106
2,38,1100,1100
2,39,1098,1098
2,40,1093,1093
2,41,1083,1083
2,42,1102,1102
2,43,1112,1112
2,44,1125,1125
2,45,1121,1121
2,46,1123,1123
2,47,1106,1106
2,48,1124,1124
2,49,1114,1114
2,50,1126,1126
2,51,1143,1143
2,52,1131,1131
2,53,1138,1138
2,54,1141,1141
2,55,1115,1115
2,56,1117,1117
2,57,1098,1098
2,58,1083,1083
2,59,1073,1073
2,60,1075,1075
2,61,1080,1080
2,62,1081,1081
2,63,1068,1068
2,64,1075,1075
2,65,1078,1078
2,66,1076,1076
2,67,1061,1061
2,68,1116,1116
2,69,1109,1109
2,70,1096,1096
2,71,1080,1080
2,72,1087,1087
2,73,1084,1084
2,74,1088,1088
2,75,1115,1115
2,76,1139,1139
2,77,1186,1186
2,78,1218,1218
2,79,1240,1240
2,80,1251,1251
2,81,1290,1290
2,82,1318,1318
2,83,1357,1357
2,84,1416,1416
2,85,1464,1464
2,86,1511,1511
2,87,1554,1554
2,88,1598,1598
2,89,1607,1607
2,90,1640,1640
2,91,1700,1700
2,92,1764,1764
2,93,1847,1847
2,94,1910,1910
2,95,1994,1994
2,96,2038,2038
2,97,2110,2110
2,98,2180,2180
2,99,2227,2227
