"SIM","YEAR","N","N_OBS"
1,1,966,966
1,2,999,999
1,3,1021,1021
1,4,307,307
1,5,348,348
1,6,362,362
1,7,381,381
1,8,425,425
1,9,461,461
1,10,495,495
1,11,546,546
1,12,593,593
1,13,651,651
1,14,700,700
1,15,726,726
1,16,745,745
1,17,776,776
1,18,792,792
1,19,812,812
1,20,861,861
1,21,925,925
1,22,989,989
1,23,1065,1065
1,24,582,582
1,25,631,631
1,26,667,667
1,27,685,685
1,28,704,704
1,29,731,731
1,30,745,745
1,31,761,761
1,32,799,799
1,33,860,860
1,34,910,910
1,35,985,985
1,36,1082,1082
1,37,486,486
1,38,527,527
1,39,579,579
1,40,621,621
1,41,619,619
1,42,626,626
1,43,637,637
1,44,656,656
1,45,658,658
1,46,666,666
1,47,677,677
1,48,704,704
1,49,741,741
1,50,787,787
1,51,834,834
1,52,900,900
1,53,979,979
1,54,1068,1068
1,55,453,453
1,56,509,509
1,57,541,541
1,58,541,541
1,59,546,546
1,60,550,550
1,61,553,553
1,62,563,563
1,63,571,571
1,64,585,585
1,65,590,590
1,66,597,597
1,67,610,610
1,68,633,633
1,69,668,668
1,70,707,707
1,71,742,742
1,72,806,806
1,73,877,877
1,74,960,960
1,75,1041,1041
1,76,540,540
1,77,547,547
1,78,552,552
1,79,554,554
1,80,569,569
1,81,602,602
1,82,629,629
1,83,669,669
1,84,712,712
1,85,776,776
1,86,839,839
1,87,917,917
1,88,999,999
1,89,1082,1082
1,90,494,494
1,91,516,516
1,92,536,536
1,93,561,561
1,94,584,584
1,95,622,622
1,96,659,659
1,97,715,715
1,98,772,772
1,99,846,846
1,100,920,920
2,1,958,958
2,2,975,975
2,3,996,996
2,4,1033,1033
2,5,461,461
2,6,479,479
2,7,508,508
2,8,550,550
2,9,619,619
2,10,691,691
2,11,793,793
2,12,884,884
2,13,938,938
2,14,1003,1003
2,15,561,561
2,16,634,634
2,17,722,722
2,18,796,796
2,19,868,868
2,20,926,926
2,21,993,993
2,22,1093,1093
2,23,564,564
2,24,632,632
2,25,718,718
2,26,814,814
2,27,863,863
2,28,916,916
2,29,978,978
2,30,1097,1097
2,31,606,606
2,32,682,682
2,33,772,772
2,34,817,817
2,35,864,864
2,36,909,909
2,37,989,989
2,38,1103,1103
2,39,634,634
2,40,700,700
2,41,777,777
2,42,829,829
2,43,869,869
2,44,939,939
2,45,1054,1054
2,46,453,453
2,47,503,503
2,48,576,576
2,49,664,664
2,50,743,743
2,51,794,794
2,52,834,834
2,53,897,897
2,54,1005,1005
2,55,655,655
2,56,707,707
2,57,744,744
2,58,773,773
2,59,807,807
2,60,862,862
2,61,954,954
2,62,1060,1060
2,63,668,668
2,64,718,718
2,65,751,751
2,66,782,782
2,67,827,827
2,68,911,911
2,69,1015,1015
2,70,688,688
2,71,706,706
2,72,732,732
2,73,768,768
2,74,831,831
2,75,925,925
2,76,1028,1028
2,77,524,524
2,78,578,578
2,79,614,614
2,80,661,661
2,81,684,684
2,82,703,703
2,83,744,744
2,84,801,801
2,85,900,900
2,86,1003,1003
2,87,569,569
2,88,615,615
2,89,641,641
2,90,637,637
2,91,639,639
2,92,643,643
2,93,659,659
2,94,691,691
2,95,741,741
2,96,831,831
2,97,925,925
2,98,1022,1022
2,99,618,618
2,100,652,652
3,1,991,991
3,2,1038,1038
3,3,345,345
3,4,362,362
3,5,425,425
3,6,418,418
3,7,419,419
3,8,425,425
3,9,432,432
3,10,444,444
3,11,470,470
3,12,511,511
3,13,569,569
3,14,598,598
3,15,634,634
3,16,679,679
3,17,756,756
3,18,854,854
3,19,927,927
3,20,1007,1007
3,21,411,411
3,22,434,434
3,23,486,486
3,24,545,545
3,25,569,569
3,26,591,591
3,27,622,622
3,28,699,699
3,29,783,783
3,30,840,840
3,31,926,926
3,32,1019,1019
3,33,451,451
3,34,508,508
3,35,533,533
3,36,562,562
3,37,597,597
3,38,656,656
3,39,745,745
3,40,811,811
3,41,898,898
3,42,980,980
3,43,1030,1030
3,44,617,617
3,45,705,705
3,46,766,766
3,47,838,838
3,48,910,910
3,49,988,988
3,50,1051,1051
3,51,595,595
