"SIM","YEAR","N","N_OBS"
1,1,949,949
1,2,937,937
1,3,902,902
1,4,901,901
1,5,1022,1022
1,6,553,553
1,7,554,554
1,8,564,564
1,9,583,583
1,10,618,618
1,11,655,655
1,12,682,682
1,13,718,718
1,14,764,764
1,15,805,805
1,16,862,862
1,17,871,871
1,18,900,900
1,19,936,936
1,20,986,986
1,21,1029,1029
1,22,740,740
1,23,794,794
1,24,847,847
1,25,863,863
1,26,892,892
1,27,945,945
1,28,996,996
1,29,1054,1054
1,30,755,755
1,31,805,805
1,32,829,829
1,33,858,858
1,34,906,906
1,35,961,961
1,36,1021,1021
1,37,849,849
1,38,908,908
1,39,951,951
1,40,1006,1006
1,41,768,768
1,42,794,794
1,43,831,831
1,44,866,866
1,45,916,916
1,46,968,968
1,47,1046,1046
1,48,872,872
1,49,914,914
1,50,969,969
1,51,1037,1037
1,52,857,857
1,53,898,898
1,54,960,960
1,55,1030,1030
1,56,832,832
1,57,873,873
1,58,920,920
1,59,999,999
1,60,1061,1061
1,61,856,856
1,62,898,898
1,63,954,954
1,64,1006,1006
1,65,767,767
1,66,825,825
1,67,861,861
1,68,919,919
1,69,981,981
1,70,1059,1059
1,71,880,880
1,72,924,924
1,73,975,975
1,74,1043,1043
1,75,778,778
1,76,809,809
1,77,842,842
1,78,913,913
1,79,971,971
1,80,1035,1035
1,81,809,809
1,82,861,861
1,83,905,905
1,84,955,955
1,85,1026,1026
1,86,792,792
1,87,825,825
1,88,871,871
1,89,924,924
1,90,1006,1006
1,91,965,965
1,92,1001,1001
1,93,759,759
1,94,796,796
1,95,849,849
1,96,911,911
1,97,969,969
1,98,996,996
1,99,1029,1029
1,100,902,902
2,1,967,967
2,2,973,973
2,3,974,974
2,4,972,972
2,5,1132,1132
2,6,516,516
2,7,531,531
2,8,544,544
2,9,561,561
2,10,600,600
2,11,627,627
2,12,646,646
2,13,682,682
2,14,727,727
2,15,787,787
2,16,846,846
2,17,912,912
2,18,961,961
2,19,1024,1024
2,20,673,673
2,21,718,718
2,22,783,783
2,23,836,836
2,24,884,884
2,25,939,939
2,26,1019,1019
2,27,865,865
2,28,901,901
2,29,949,949
2,30,1053,1053
2,31,930,930
2,32,1017,1017
2,33,885,885
2,34,960,960
2,35,1056,1056
2,36,915,915
2,37,996,996
2,38,1108,1108
2,39,894,894
2,40,999,999
2,41,1115,1115
2,42,948,948
2,43,1044,1044
2,44,966,966
2,45,1068,1068
2,46,948,948
2,47,1057,1057
2,48,948,948
2,49,1054,1054
2,50,969,969
2,51,1103,1103
2,52,967,967
2,53,1087,1087
2,54,924,924
2,55,1032,1032
2,56,847,847
2,57,935,935
2,58,1035,1035
2,59,883,883
2,60,975,975
2,61,1092,1092
2,62,993,993
2,63,1111,1111
2,64,993,993
2,65,1097,1097
2,66,951,951
2,67,1056,1056
2,68,946,946
2,69,1050,1050
2,70,931,931
2,71,1045,1045
2,72,894,894
2,73,1009,1009
2,74,819,819
2,75,911,911
2,76,1025,1025
2,77,1005,1005
2,78,1115,1115
2,79,1005,1005
2,80,1109,1109
2,81,996,996
2,82,1110,1110
2,83,939,939
2,84,1034,1034
2,85,859,859
2,86,969,969
2,87,1073,1073
2,88,905,905
2,89,1003,1003
2,90,884,884
2,91,982,982
2,92,1088,1088
2,93,894,894
2,94,1002,1002
2,95,885,885
2,96,978,978
2,97,1074,1074
2,98,831,831
2,99,934,934
2,100,1033,1033
3,1,1020,1020
3,2,867,867
3,3,897,897
3,4,943,943
3,5,1121,1121
3,6,629,629
3,7,661,661
3,8,724,724
3,9,780,780
3,10,840,840
3,11,914,914
3,12,1001,1001
3,13,849,849
3,14,906,906
3,15,993,993
3,16,1064,1064
3,17,826,826
3,18,883,883
3,19,951,951
3,20,1026,1026
3,21,882,882
3,22,953,953
3,23,1008,1008
3,24,840,840
3,25,911,911
3,26,996,996
3,27,1063,1063
3,28,771,771
3,29,833,833
3,30,904,904
3,31,962,962
3,32,1014,1014
3,33,836,836
3,34,921,921
3,35,990,990
3,36,1047,1047
3,37,834,834
3,38,902,902
3,39,967,967
3,40,1018,1018
3,41,849,849
3,42,921,921
3,43,980,980
3,44,1030,1030
3,45,811,811
3,46,879,879
3,47,953,953
3,48,1002,1002
3,49,826,826
3,50,888,888
3,51,953,953
3,52,1007,1007
3,53,825,825
3,54,882,882
3,55,930,930
3,56,970,970
3,57,1015,1015
3,58,881,881
3,59,933,933
3,60,976,976
3,61,1013,1013
3,62,897,897
3,63,939,939
3,64,988,988
3,65,1032,1032
3,66,808,808
3,67,859,859
3,68,901,901
3,69,962,962
3,70,1014,1014
3,71,868,868
3,72,909,909
3,73,954,954
3,74,1006,1006
3,75,813,813
3,76,855,855
3,77,902,902
3,78,951,951
3,79,1008,1008
3,80,819,819
3,81,845,845
3,82,895,895
3,83,944,944
3,84,996,996
3,85,1067,1067
3,86,878,878
3,87,929,929
3,88,996,996
3,89,1074,1074
3,90,937,937
3,91,1010,1010
3,92,934,934
3,93,1015,1015
3,94,815,815
3,95,868,868
3,96,926,926
3,97,987,987
3,98,1043,1043
3,99,796,796
3,100,841,841
4,1,972,972
4,2,984,984
4,3,1020,1020
4,4,393,393
4,5,468,468
4,6,503,503
4,7,546,546
4,8,588,588
4,9,619,619
4,10,653,653
4,11,693,693
4,12,738,738
4,13,770,770
4,14,810,810
4,15,841,841
4,16,876,876
4,17,900,900
4,18,932,932
4,19,1008,1008
4,20,680,680
4,21,735,735
4,22,772,772
4,23,799,799
4,24,833,833
4,25,869,869
4,26,893,893
4,27,951,951
4,28,1038,1038
4,29,756,756
4,30,796,796
4,31,835,835
4,32,884,884
4,33,948,948
4,34,1025,1025
4,35,817,817
4,36,859,859
4,37,945,945
4,38,1042,1042
4,39,866,866
4,40,945,945
4,41,1034,1034
4,42,928,928
4,43,1010,1010
4,44,961,961
4,45,1060,1060
4,46,919,919
4,47,1024,1024
4,48,904,904
4,49,988,988
4,50,1084,1084
4,51,872,872
4,52,952,952
4,53,1057,1057
4,54,902,902
4,55,997,997
4,56,1086,1086
4,57,947,947
4,58,1039,1039
4,59,850,850
4,60,915,915
4,61,1008,1008
4,62,975,975
4,63,1061,1061
4,64,817,817
4,65,896,896
4,66,983,983
4,67,1043,1043
4,68,835,835
4,69,914,914
4,70,989,989
4,71,1043,1043
4,72,847,847
4,73,934,934
4,74,1021,1021
4,75,762,762
4,76,835,835
4,77,932,932
4,78,1006,1006
4,79,933,933
4,80,997,997
4,81,1060,1060
4,82,779,779
4,83,829,829
4,84,912,912
4,85,984,984
4,86,1033,1033
4,87,872,872
4,88,962,962
4,89,1015,1015
4,90,833,833
4,91,903,903
4,92,957,957
4,93,1019,1019
4,94,927,927
4,95,992,992
4,96,1058,1058
4,97,765,765
4,98,836,836
4,99,903,903
4,100,979,979
5,1,1033,1033
5,2,835,835
5,3,872,872
5,4,942,942
5,5,1122,1122
5,6,587,587
5,7,616,616
5,8,664,664
5,9,722,722
5,10,798,798
5,11,869,869
5,12,958,958
5,13,1049,1049
5,14,716,716
5,15,779,779
5,16,854,854
5,17,926,926
5,18,1007,1007
5,19,727,727
