"SIM","YEAR","N","N_OBS"
1,1,923,923
1,2,919,919
1,3,940,940
1,4,939,939
1,5,1082,1082
1,6,667,667
1,7,714,714
1,8,766,766
1,9,846,846
1,10,941,941
1,11,996,996
1,12,1044,1044
1,13,904,904
1,14,927,927
1,15,933,933
1,16,946,946
1,17,977,977
1,18,977,977
1,19,983,983
1,20,986,986
1,21,997,997
1,22,1006,1006
1,23,870,870
1,24,880,880
1,25,898,898
1,26,923,923
1,27,934,934
1,28,933,933
1,29,940,940
1,30,947,947
1,31,953,953
1,32,963,963
1,33,974,974
1,34,986,986
1,35,1002,1002
1,36,954,954
1,37,968,968
1,38,989,989
1,39,995,995
1,40,1026,1026
1,41,739,739
1,42,785,785
1,43,814,814
1,44,845,845
1,45,869,869
1,46,886,886
1,47,883,883
1,48,863,863
1,49,884,884
1,50,886,886
1,51,893,893
1,52,911,911
1,53,914,914
1,54,933,933
1,55,953,953
1,56,985,985
1,57,1018,1018
1,58,819,819
1,59,828,828
1,60,843,843
1,61,862,862
1,62,870,870
1,63,888,888
1,64,893,893
1,65,913,913
1,66,952,952
1,67,991,991
1,68,1014,1014
1,69,962,962
1,70,1007,1007
1,71,948,948
1,72,982,982
1,73,1002,1002
1,74,996,996
1,75,1034,1034
1,76,1047,1047
1,77,1002,1002
1,78,1037,1037
1,79,1012,1012
1,80,1019,1019
1,81,1002,1002
1,82,1044,1044
1,83,991,991
1,84,1040,1040
1,85,1014,1014
1,86,1016,1016
1,87,1035,1035
1,88,1018,1018
1,89,1011,1011
1,90,1016,1016
1,91,1066,1066
1,92,1057,1057
1,93,1046,1046
1,94,1081,1081
1,95,1118,1118
1,96,1146,1146
1,97,1191,1191
1,98,1214,1214
1,99,1254,1254
1,100,1297,1297
2,1,1041,1041
2,2,807,807
2,3,864,864
2,4,933,933
2,5,1103,1103
2,6,848,848
2,7,921,921
2,8,999,999
2,9,1082,1082
2,10,1020,1020
2,11,1085,1085
2,12,1045,1045
2,13,1081,1081
2,14,1107,1107
2,15,1100,1100
2,16,1133,1133
2,17,1147,1147
2,18,1162,1162
2,19,1176,1176
2,20,1192,1192
2,21,1213,1213
2,22,1227,1227
2,23,1208,1208
2,24,1206,1206
2,25,1216,1216
2,26,1240,1240
2,27,1232,1232
2,28,1230,1230
2,29,1212,1212
2,30,1194,1194
2,31,1202,1202
2,32,1209,1209
2,33,1203,1203
2,34,1212,1212
2,35,1220,1220
2,36,1216,1216
2,37,1238,1238
2,38,1235,1235
2,39,1248,1248
2,40,1272,1272
2,41,1278,1278
2,42,1316,1316
2,43,1359,1359
2,44,1408,1408
2,45,1462,1462
2,46,1507,1507
2,47,1585,1585
2,48,1687,1687
2,49,1779,1779
2,50,1859,1859
2,51,1902,1902
2,52,1972,1972
2,53,2001,2001
2,54,2042,2042
2,55,2050,2050
2,56,2067,2067
2,57,2120,2120
2,58,2189,2189
2,59,2174,2174
2,60,2175,2175
2,61,2168,2168
2,62,2123,2123
2,63,2135,2135
2,64,2115,2115
2,65,2131,2131
2,66,2119,2119
2,67,2120,2120
2,68,2162,2162
2,69,2156,2156
2,70,2152,2152
2,71,2143,2143
2,72,2125,2125
2,73,2148,2148
2,74,2156,2156
2,75,2180,2180
2,76,2195,2195
2,77,2232,2232
2,78,2257,2257
2,79,2309,2309
2,80,2355,2355
2,81,2407,2407
2,82,2466,2466
2,83,2519,2519
2,84,2586,2586
2,85,2682,2682
2,86,2730,2730
2,87,2785,2785
2,88,2821,2821
2,89,2898,2898
2,90,2979,2979
2,91,3062,3062
2,92,3136,3136
2,93,3197,3197
2,94,3347,3347
2,95,3487,3487
2,96,3589,3589
2,97,3719,3719
2,98,3858,3858
2,99,3932,3932
2,100,3987,3987
3,1,621,621
3,2,642,642
3,3,687,687
3,4,745,745
3,5,895,895
3,6,956,956
3,7,1015,1015
3,8,790,790
3,9,862,862
3,10,939,939
3,11,1019,1019
3,12,886,886
3,13,952,952
3,14,1039,1039
3,15,967,967
3,16,1040,1040
3,17,1036,1036
3,18,1083,1083
3,19,1097,1097
3,20,1103,1103
3,21,1111,1111
3,22,1129,1129
3,23,1151,1151
3,24,1165,1165
3,25,1167,1167
3,26,1155,1155
3,27,1167,1167
3,28,1164,1164
3,29,1163,1163
3,30,1171,1171
3,31,1166,1166
3,32,1172,1172
3,33,1184,1184
3,34,1176,1176
3,35,1179,1179
3,36,1172,1172
3,37,1155,1155
3,38,1148,1148
3,39,1163,1163
3,40,1160,1160
3,41,1150,1150
3,42,1128,1128
3,43,1145,1145
3,44,1140,1140
3,45,1115,1115
3,46,1116,1116
3,47,1130,1130
3,48,1132,1132
3,49,1139,1139
3,50,1125,1125
3,51,1122,1122
3,52,1106,1106
3,53,1110,1110
3,54,1112,1112
3,55,1113,1113
3,56,1110,1110
3,57,1121,1121
3,58,1120,1120
3,59,1126,1126
3,60,1116,1116
3,61,1123,1123
3,62,1144,1144
3,63,1161,1161
3,64,1174,1174
