"SIM","YEAR","N","N_OBS"
1,1,660,660
1,2,674,674
1,3,694,694
1,4,710,710
1,5,820,820
1,6,834,834
1,7,866,866
1,8,937,937
1,9,1036,1036
1,10,1069,1069
1,11,1106,1106
1,12,1105,1105
1,13,1126,1126
1,14,1171,1171
1,15,1220,1220
1,16,1236,1236
1,17,1288,1288
1,18,1307,1307
1,19,1342,1342
1,20,1360,1360
1,21,1406,1406
1,22,1413,1413
1,23,1426,1426
1,24,1427,1427
1,25,1427,1427
1,26,1403,1403
1,27,1409,1409
1,28,1418,1418
1,29,1396,1396
1,30,1384,1384
1,31,1385,1385
1,32,1370,1370
1,33,1364,1364
1,34,1373,1373
1,35,1393,1393
1,36,1381,1381
1,37,1366,1366
1,38,1362,1362
1,39,1358,1358
1,40,1359,1359
1,41,1357,1357
1,42,1345,1345
1,43,1346,1346
1,44,1328,1328
1,45,1335,1335
1,46,1327,1327
1,47,1340,1340
1,48,1331,1331
1,49,1308,1308
1,50,1298,1298
1,51,1297,1297
1,52,1289,1289
1,53,1288,1288
1,54,1277,1277
1,55,1264,1264
1,56,1275,1275
1,57,1272,1272
1,58,1277,1277
1,59,1274,1274
1,60,1267,1267
1,61,1252,1252
1,62,1254,1254
1,63,1252,1252
1,64,1234,1234
1,65,1242,1242
1,66,1245,1245
1,67,1241,1241
1,68,1234,1234
1,69,1214,1214
1,70,1225,1225
1,71,1217,1217
1,72,1215,1215
1,73,1204,1204
1,74,1193,1193
1,75,1191,1191
1,76,1190,1190
1,77,1183,1183
1,78,1183,1183
1,79,1212,1212
1,80,1192,1192
1,81,1184,1184
1,82,1175,1175
1,83,1175,1175
1,84,1155,1155
1,85,1172,1172
1,86,1177,1177
1,87,1199,1199
1,88,1188,1188
1,89,1161,1161
1,90,1136,1136
1,91,1126,1126
1,92,1165,1165
1,93,1153,1153
1,94,1129,1129
1,95,1133,1133
1,96,1138,1138
1,97,1135,1135
1,98,1120,1120
1,99,1116,1116
1,100,1122,1122
2,1,610,610
2,2,616,616
2,3,626,626
2,4,656,656
2,5,763,763
2,6,781,781
2,7,820,820
2,8,884,884
2,9,944,944
2,10,1048,1048
2,11,1060,1060
2,12,1076,1076
2,13,1105,1105
2,14,1153,1153
2,15,1262,1262
2,16,1343,1343
2,17,1409,1409
2,18,1441,1441
2,19,1446,1446
2,20,1430,1430
2,21,1468,1468
2,22,1454,1454
2,23,1427,1427
2,24,1428,1428
2,25,1422,1422
2,26,1426,1426
2,27,1412,1412
2,28,1410,1410
2,29,1399,1399
2,30,1420,1420
2,31,1419,1419
2,32,1440,1440
2,33,1471,1471
2,34,1489,1489
2,35,1489,1489
2,36,1482,1482
2,37,1507,1507
2,38,1505,1505
2,39,1503,1503
2,40,1481,1481
2,41,1486,1486
2,42,1488,1488
2,43,1459,1459
2,44,1443,1443
2,45,1456,1456
2,46,1461,1461
2,47,1461,1461
2,48,1440,1440
2,49,1440,1440
2,50,1437,1437
2,51,1439,1439
2,52,1411,1411
2,53,1427,1427
2,54,1433,1433
2,55,1428,1428
2,56,1422,1422
2,57,1435,1435
2,58,1410,1410
2,59,1415,1415
2,60,1432,1432
2,61,1399,1399
2,62,1412,1412
2,63,1398,1398
2,64,1386,1386
2,65,1381,1381
2,66,1371,1371
2,67,1383,1383
2,68,1385,1385
2,69,1373,1373
2,70,1358,1358
2,71,1351,1351
2,72,1353,1353
2,73,1372,1372
2,74,1368,1368
2,75,1382,1382
2,76,1380,1380
2,77,1346,1346
2,78,1353,1353
2,79,1345,1345
2,80,1306,1306
2,81,1304,1304
2,82,1318,1318
2,83,1309,1309
2,84,1320,1320
2,85,1305,1305
2,86,1296,1296
2,87,1304,1304
2,88,1301,1301
2,89,1300,1300
2,90,1303,1303
2,91,1297,1297
2,92,1264,1264
2,93,1276,1276
2,94,1273,1273
2,95,1303,1303
2,96,1298,1298
2,97,1289,1289
2,98,1291,1291
2,99,1291,1291
2,100,1284,1284
3,1,947,947
3,2,966,966
3,3,995,995
3,4,1056,1056
3,5,895,895
3,6,918,918
3,7,979,979
3,8,1053,1053
3,9,1048,1048
3,10,1072,1072
3,11,1102,1102
3,12,1113,1113
3,13,1143,1143
3,14,1140,1140
3,15,1152,1152
3,16,1150,1150
3,17,1133,1133
3,18,1134,1134
3,19,1120,1120
3,20,1086,1086
3,21,1076,1076
3,22,1081,1081
3,23,1114,1114
3,24,1117,1117
3,25,1117,1117
3,26,1124,1124
3,27,1118,1118
3,28,1109,1109
3,29,1104,1104
3,30,1115,1115
3,31,1109,1109
3,32,1099,1099
3,33,1102,1102
3,34,1121,1121
3,35,1128,1128
3,36,1151,1151
3,37,1149,1149
3,38,1154,1154
3,39,1149,1149
3,40,1131,1131
3,41,1134,1134
3,42,1142,1142
3,43,1132,1132
3,44,1128,1128
3,45,1134,1134
3,46,1142,1142
3,47,1148,1148
3,48,1150,1150
3,49,1166,1166
3,50,1184,1184
3,51,1201,1201
3,52,1235,1235
3,53,1268,1268
3,54,1255,1255
3,55,1263,1263
3,56,1245,1245
3,57,1226,1226
3,58,1216,1216
3,59,1202,1202
3,60,1223,1223
3,61,1226,1226
3,62,1229,1229
3,63,1234,1234
3,64,1266,1266
3,65,1295,1295
3,66,1292,1292
3,67,1279,1279
3,68,1299,1299
3,69,1291,1291
3,70,1311,1311
3,71,1315,1315
3,72,1342,1342
3,73,1374,1374
3,74,1370,1370
3,75,1381,1381
3,76,1395,1395
3,77,1381,1381
3,78,1418,1418
3,79,1434,1434
3,80,1464,1464
3,81,1467,1467
3,82,1463,1463
3,83,1477,1477
3,84,1456,1456
3,85,1462,1462
3,86,1441,1441
3,87,1456,1456
3,88,1451,1451
3,89,1439,1439
3,90,1451,1451
3,91,1429,1429
3,92,1431,1431
3,93,1400,1400
3,94,1422,1422
3,95,1406,1406
3,96,1403,1403
3,97,1406,1406
3,98,1400,1400
3,99,1381,1381
3,100,1387,1387
4,1,989,989
4,2,1010,1010
4,3,514,514
4,4,514,514
4,5,595,595
4,6,612,612
4,7,643,643
4,8,683,683
4,9,724,724
4,10,761,761
4,11,823,823
4,12,874,874
4,13,926,926
4,14,983,983
4,15,1055,1055
4,16,1083,1083
4,17,1080,1080
4,18,1105,1105
4,19,1127,1127
4,20,1163,1163
4,21,1207,1207
4,22,1184,1184
4,23,1212,1212
4,24,1223,1223
4,25,1247,1247
4,26,1258,1258
4,27,1270,1270
4,28,1295,1295
4,29,1337,1337
4,30,1361,1361
4,31,1367,1367
4,32,1394,1394
4,33,1411,1411
4,34,1465,1465
4,35,1514,1514
4,36,1581,1581
4,37,1614,1614
4,38,1647,1647
4,39,1680,1680
