"SIM","YEAR","N","N_OBS"
1,1,1010,1010
1,2,752,752
1,3,789,789
1,4,824,824
1,5,959,959
1,6,1019,1019
1,7,977,977
1,8,1053,1053
1,9,1072,1072
1,10,1074,1074
1,11,1104,1104
1,12,1143,1143
1,13,1156,1156
1,14,1154,1154
1,15,1168,1168
1,16,1190,1190
1,17,1190,1190
1,18,1207,1207
1,19,1206,1206
1,20,1220,1220
1,21,1250,1250
1,22,1232,1232
1,23,1219,1219
1,24,1198,1198
1,25,1204,1204
1,26,1194,1194
1,27,1185,1185
1,28,1208,1208
1,29,1177,1177
1,30,1185,1185
1,31,1171,1171
1,32,1161,1161
1,33,1159,1159
1,34,1172,1172
1,35,1155,1155
1,36,1157,1157
1,37,1169,1169
1,38,1160,1160
1,39,1155,1155
1,40,1148,1148
1,41,1157,1157
1,42,1134,1134
1,43,1107,1107
1,44,1107,1107
1,45,1122,1122
1,46,1110,1110
1,47,1098,1098
1,48,1086,1086
1,49,1079,1079
1,50,1101,1101
1,51,1098,1098
1,52,1092,1092
1,53,1096,1096
1,54,1092,1092
1,55,1100,1100
1,56,1085,1085
1,57,1101,1101
1,58,1091,1091
1,59,1077,1077
1,60,1074,1074
1,61,1069,1069
1,62,1078,1078
1,63,1077,1077
1,64,1058,1058
1,65,1051,1051
1,66,1065,1065
1,67,1009,1009
1,68,1046,1046
1,69,1059,1059
1,70,1065,1065
1,71,1076,1076
1,72,1050,1050
1,73,1079,1079
1,74,1081,1081
1,75,1077,1077
1,76,1052,1052
1,77,1036,1036
1,78,1043,1043
1,79,1012,1012
1,80,1046,1046
1,81,976,976
1,82,1033,1033
1,83,1018,1018
1,84,1053,1053
1,85,1049,1049
1,86,1042,1042
1,87,1052,1052
1,88,1055,1055
1,89,1050,1050
1,90,1021,1021
1,91,1046,1046
1,92,1041,1041
1,93,1057,1057
1,94,1069,1069
1,95,1074,1074
1,96,1080,1080
1,97,1029,1029
1,98,1068,1068
1,99,1031,1031
1,100,1060,1060
2,1,983,983
2,2,994,994
2,3,1028,1028
2,4,604,604
2,5,726,726
2,6,775,775
2,7,839,839
2,8,928,928
2,9,993,993
2,10,1080,1080
2,11,1115,1115
2,12,1148,1148
2,13,1196,1196
2,14,1267,1267
2,15,1289,1289
2,16,1305,1305
2,17,1350,1350
2,18,1379,1379
2,19,1357,1357
2,20,1354,1354
2,21,1348,1348
2,22,1367,1367
2,23,1397,1397
2,24,1414,1414
2,25,1423,1423
2,26,1431,1431
2,27,1441,1441
2,28,1459,1459
2,29,1440,1440
2,30,1461,1461
2,31,1472,1472
2,32,1492,1492
2,33,1538,1538
2,34,1547,1547
2,35,1538,1538
2,36,1524,1524
2,37,1522,1522
2,38,1501,1501
2,39,1513,1513
2,40,1522,1522
2,41,1502,1502
2,42,1487,1487
2,43,1503,1503
2,44,1497,1497
2,45,1459,1459
2,46,1449,1449
2,47,1482,1482
2,48,1475,1475
2,49,1414,1414
2,50,1421,1421
2,51,1426,1426
2,52,1429,1429
2,53,1442,1442
2,54,1464,1464
2,55,1462,1462
2,56,1456,1456
2,57,1426,1426
2,58,1432,1432
2,59,1427,1427
2,60,1404,1404
2,61,1383,1383
2,62,1385,1385
2,63,1417,1417
2,64,1403,1403
2,65,1388,1388
2,66,1403,1403
2,67,1390,1390
2,68,1375,1375
2,69,1335,1335
2,70,1346,1346
2,71,1327,1327
2,72,1348,1348
2,73,1353,1353
2,74,1370,1370
2,75,1375,1375
2,76,1363,1363
2,77,1360,1360
2,78,1357,1357
2,79,1330,1330
2,80,1297,1297
2,81,1307,1307
2,82,1309,1309
2,83,1289,1289
2,84,1305,1305
2,85,1279,1279
2,86,1300,1300
2,87,1284,1284
2,88,1271,1271
2,89,1294,1294
2,90,1302,1302
2,91,1327,1327
2,92,1311,1311
2,93,1286,1286
2,94,1274,1274
2,95,1248,1248
2,96,1255,1255
2,97,1254,1254
2,98,1251,1251
2,99,1235,1235
2,100,1231,1231
3,1,959,959
3,2,977,977
3,3,992,992
3,4,1045,1045
3,5,800,800
3,6,869,869
3,7,953,953
3,8,1023,1023
3,9,966,966
3,10,1035,1035
3,11,992,992
3,12,1036,1036
3,13,1012,1012
3,14,1056,1056
3,15,989,989
3,16,1020,1020
3,17,1009,1009
3,18,1032,1032
3,19,989,989
3,20,1022,1022
3,21,1002,1002
3,22,1031,1031
3,23,991,991
3,24,1019,1019
3,25,984,984
3,26,1003,1003
3,27,967,967
3,28,997,997
3,29,1025,1025
3,30,957,957
3,31,990,990
3,32,1003,1003
3,33,968,968
3,34,985,985
3,35,1003,1003
3,36,953,953
3,37,972,972
3,38,991,991
3,39,1017,1017
3,40,992,992
3,41,1009,1009
3,42,952,952
3,43,961,961
3,44,981,981
3,45,1009,1009
3,46,970,970
3,47,986,986
3,48,1015,1015
3,49,962,962
3,50,978,978
3,51,1017,1017
3,52,953,953
3,53,975,975
3,54,998,998
3,55,1024,1024
3,56,988,988
3,57,1021,1021
3,58,1002,1002
3,59,1034,1034
3,60,1019,1019
3,61,1070,1070
3,62,1055,1055
3,63,1065,1065
3,64,1072,1072
3,65,1073,1073
3,66,1076,1076
3,67,1108,1108
3,68,1152,1152
3,69,1202,1202
3,70,1221,1221
3,71,1266,1266
3,72,1271,1271
3,73,1284,1284
3,74,1310,1310
3,75,1318,1318
3,76,1329,1329
3,77,1316,1316
3,78,1322,1322
3,79,1309,1309
3,80,1304,1304
3,81,1303,1303
3,82,1290,1290
3,83,1277,1277
3,84,1241,1241
3,85,1240,1240
3,86,1247,1247
3,87,1250,1250
3,88,1254,1254
3,89,1265,1265
3,90,1255,1255
3,91,1267,1267
3,92,1257,1257
3,93,1245,1245
3,94,1243,1243
3,95,1240,1240
3,96,1228,1228
3,97,1199,1199
3,98,1189,1189
3,99,1208,1208
3,100,1175,1175
4,1,990,990
4,2,982,982
4,3,988,988
4,4,1027,1027
4,5,705,705
4,6,726,726
4,7,751,751
4,8,782,782
4,9,833,833
4,10,881,881
4,11,913,913
4,12,957,957
4,13,1010,1010
4,14,979,979
4,15,1047,1047
4,16,1014,1014
4,17,1042,1042
4,18,1009,1009
4,19,1044,1044
4,20,992,992
4,21,1038,1038
4,22,998,998
4,23,1036,1036
4,24,1028,1028
4,25,1096,1096
4,26,1033,1033
4,27,1053,1053
4,28,1021,1021
4,29,1022,1022
4,30,986,986
4,31,1027,1027
4,32,1017,1017
4,33,1074,1074
4,34,1025,1025
4,35,1067,1067
4,36,1020,1020
4,37,1063,1063
4,38,1007,1007
4,39,1046,1046
4,40,1004,1004
4,41,1059,1059
4,42,1059,1059
4,43,1056,1056
4,44,1061,1061
4,45,1035,1035
4,46,1032,1032
4,47,1014,1014
4,48,1062,1062
4,49,995,995
4,50,1038,1038
4,51,1019,1019
4,52,1041,1041
4,53,969,969
4,54,1014,1014
4,55,998,998
4,56,1045,1045
4,57,1020,1020
4,58,1051,1051
4,59,972,972
4,60,1022,1022
4,61,984,984
4,62,1024,1024
4,63,1001,1001
4,64,1029,1029
4,65,992,992
4,66,1016,1016
4,67,968,968
4,68,992,992
4,69,1013,1013
4,70,971,971
4,71,1001,1001
4,72,1019,1019
4,73,955,955
4,74,988,988
4,75,1000,1000
4,76,1025,1025
4,77,1006,1006
4,78,1039,1039
4,79,1019,1019
4,80,1065,1065
4,81,1044,1044
4,82,1026,1026
4,83,1021,1021
4,84,1054,1054
4,85,1022,1022
4,86,1056,1056
4,87,1014,1014
4,88,1056,1056
4,89,1024,1024
4,90,1045,1045
4,91,995,995
4,92,1021,1021
4,93,980,980
4,94,1008,1008
4,95,1030,1030
4,96,1011,1011
4,97,1023,1023
4,98,1006,1006
4,99,1027,1027
4,100,1001,1001
5,1,1026,1026
5,2,821,821
5,3,888,888
5,4,991,991
5,5,1168,1168
5,6,1103,1103
5,7,1107,1107
5,8,1115,1115
5,9,1108,1108
5,10,1102,1102
5,11,1093,1093
5,12,1093,1093
5,13,1092,1092
5,14,1066,1066
5,15,1062,1062
5,16,1067,1067
5,17,1063,1063
5,18,1074,1074
5,19,1074,1074
5,20,1111,1111
5,21,1084,1084
5,22,1068,1068
5,23,1076,1076
5,24,1040,1040
5,25,1077,1077
5,26,1034,1034
5,27,1058,1058
5,28,1027,1027
5,29,1065,1065
5,30,990,990
5,31,1054,1054
5,32,1025,1025
5,33,1063,1063
5,34,1036,1036
5,35,1060,1060
5,36,1044,1044
5,37,1019,1019
5,38,1047,1047
5,39,1002,1002
5,40,1057,1057
5,41,1030,1030
5,42,1079,1079
5,43,1052,1052
5,44,1050,1050
5,45,1066,1066
5,46,1055,1055
5,47,1085,1085
5,48,1042,1042
5,49,1065,1065
5,50,1045,1045
5,51,1103,1103
5,52,1069,1069
5,53,1073,1073
5,54,1067,1067
5,55,1075,1075
5,56,1042,1042
5,57,1045,1045
5,58,1083,1083
5,59,1033,1033
5,60,1045,1045
5,61,1037,1037
5,62,1076,1076
5,63,1035,1035
5,64,1020,1020
5,65,1042,1042
5,66,1051,1051
5,67,990,990
5,68,1040,1040
5,69,1040,1040
5,70,1055,1055
5,71,1039,1039
5,72,1055,1055
5,73,1032,1032
5,74,1032,1032
5,75,1028,1028
5,76,1005,1005
5,77,1048,1048
5,78,1016,1016
5,79,1056,1056
5,80,1017,1017
5,81,1056,1056
5,82,1023,1023
5,83,1071,1071
5,84,1048,1048
5,85,1067,1067
5,86,1053,1053
5,87,1076,1076
5,88,1053,1053
5,89,1063,1063
5,90,1072,1072
5,91,1083,1083
5,92,1053,1053
5,93,1085,1085
5,94,1067,1067
5,95,1066,1066
5,96,1053,1053
5,97,1059,1059
5,98,1046,1046
5,99,1048,1048
5,100,1057,1057
6,1,985,985
6,2,999,999
6,3,999,999
6,4,1029,1029
6,5,620,620
6,6,664,664
6,7,707,707
6,8,749,749
6,9,804,804
6,10,869,869
6,11,947,947
6,12,1015,1015
6,13,1003,1003
6,14,1056,1056
6,15,1058,1058
6,16,1051,1051
6,17,1059,1059
6,18,1040,1040
6,19,1089,1089
6,20,1080,1080
6,21,1062,1062
6,22,1060,1060
6,23,1065,1065
6,24,1078,1078
6,25,1090,1090
6,26,1101,1101
6,27,1124,1124
6,28,1133,1133
6,29,1145,1145
6,30,1140,1140
6,31,1117,1117
6,32,1110,1110
6,33,1101,1101
6,34,1101,1101
6,35,1111,1111
6,36,1108,1108
6,37,1088,1088
6,38,1090,1090
6,39,1099,1099
6,40,1124,1124
6,41,1093,1093
6,42,1078,1078
6,43,1059,1059
6,44,1077,1077
6,45,1083,1083
6,46,1069,1069
6,47,1039,1039
6,48,1090,1090
6,49,1060,1060
6,50,1037,1037
6,51,1043,1043
6,52,1021,1021
6,53,1080,1080
6,54,1033,1033
6,55,1041,1041
6,56,1055,1055
6,57,1026,1026
6,58,1066,1066
6,59,1012,1012
6,60,1049,1049
6,61,1012,1012
6,62,1042,1042
6,63,1006,1006
6,64,1039,1039
6,65,1036,1036
6,66,1037,1037
6,67,1016,1016
6,68,1060,1060
6,69,1039,1039
6,70,1037,1037
6,71,1032,1032
6,72,1016,1016
6,73,1059,1059
6,74,1055,1055
6,75,1036,1036
6,76,1059,1059
6,77,1038,1038
6,78,1052,1052
6,79,1047,1047
6,80,1071,1071
6,81,1044,1044
6,82,1085,1085
6,83,1028,1028
6,84,1063,1063
6,85,1035,1035
6,86,1056,1056
6,87,1023,1023
6,88,1059,1059
6,89,1036,1036
6,90,1065,1065
6,91,1037,1037
6,92,1072,1072
6,93,1035,1035
6,94,1058,1058
6,95,1021,1021
6,96,1056,1056
6,97,1048,1048
6,98,1029,1029
6,99,1071,1071
6,100,1053,1053
7,1,1006,1006
7,2,864,864
7,3,877,877
7,4,925,925
7,5,1082,1082
7,6,1067,1067
7,7,1050,1050
7,8,1081,1081
7,9,1101,1101
7,10,1129,1129
7,11,1168,1168
7,12,1198,1198
7,13,1228,1228
7,14,1246,1246
7,15,1264,1264
7,16,1294,1294
7,17,1307,1307
7,18,1325,1325
7,19,1336,1336
7,20,1373,1373
7,21,1392,1392
7,22,1446,1446
7,23,1490,1490
7,24,1524,1524
7,25,1548,1548
7,26,1616,1616
7,27,1675,1675
7,28,1711,1711
7,29,1753,1753
7,30,1838,1838
7,31,1928,1928
7,32,1983,1983
7,33,2039,2039
7,34,2085,2085
7,35,2160,2160
7,36,2201,2201
7,37,2261,2261
7,38,2228,2228
7,39,2287,2287
7,40,2305,2305
7,41,2333,2333
7,42,2386,2386
7,43,2365,2365
7,44,2385,2385
7,45,2372,2372
7,46,2359,2359
7,47,2380,2380
7,48,2405,2405
7,49,2413,2413
7,50,2444,2444
7,51,2478,2478
7,52,2470,2470
7,53,2507,2507
7,54,2500,2500
7,55,2509,2509
7,56,2528,2528
7,57,2532,2532
7,58,2542,2542
7,59,2581,2581
7,60,2607,2607
7,61,2669,2669
7,62,2722,2722
7,63,2734,2734
7,64,2783,2783
7,65,2829,2829
7,66,2884,2884
7,67,2944,2944
7,68,2962,2962
7,69,2979,2979
7,70,3000,3000
7,71,3022,3022
7,72,3046,3046
7,73,3096,3096
7,74,3123,3123
7,75,3160,3160
7,76,3156,3156
7,77,3214,3214
7,78,3271,3271
7,79,3315,3315
7,80,3344,3344
7,81,3362,3362
7,82,3364,3364
7,83,3403,3403
7,84,3410,3410
7,85,3435,3435
7,86,3466,3466
7,87,3455,3455
7,88,3454,3454
7,89,3398,3398
7,90,3381,3381
7,91,3398,3398
7,92,3381,3381
7,93,3409,3409
7,94,3397,3397
7,95,3373,3373
7,96,3395,3395
7,97,3392,3392
7,98,3371,3371
7,99,3363,3363
7,100,3331,3331
8,1,946,946
8,2,958,958
8,3,971,971
8,4,998,998
8,5,1159,1159
8,6,948,948
8,7,981,981
8,8,1032,1032
8,9,997,997
8,10,1064,1064
8,11,1067,1067
8,12,1064,1064
8,13,1118,1118
8,14,1133,1133
8,15,1138,1138
8,16,1158,1158
8,17,1165,1165
8,18,1157,1157
8,19,1152,1152
8,20,1155,1155
8,21,1145,1145
8,22,1136,1136
8,23,1157,1157
8,24,1175,1175
8,25,1189,1189
8,26,1229,1229
8,27,1245,1245
8,28,1220,1220
8,29,1203,1203
8,30,1200,1200
8,31,1189,1189
8,32,1189,1189
8,33,1209,1209
8,34,1215,1215
8,35,1194,1194
8,36,1182,1182
8,37,1179,1179
8,38,1177,1177
8,39,1169,1169
8,40,1147,1147
8,41,1158,1158
8,42,1168,1168
8,43,1139,1139
8,44,1165,1165
8,45,1139,1139
8,46,1151,1151
8,47,1178,1178
8,48,1161,1161
8,49,1134,1134
8,50,1124,1124
8,51,1141,1141
8,52,1121,1121
8,53,1106,1106
8,54,1113,1113
8,55,1110,1110
8,56,1098,1098
8,57,1115,1115
8,58,1103,1103
8,59,1091,1091
8,60,1091,1091
8,61,1094,1094
8,62,1077,1077
8,63,1072,1072
8,64,1087,1087
8,65,1100,1100
8,66,1071,1071
8,67,1065,1065
8,68,1061,1061
8,69,1080,1080
8,70,1054,1054
8,71,1063,1063
8,72,1065,1065
8,73,1070,1070
8,74,1015,1015
8,75,1064,1064
8,76,1041,1041
8,77,1040,1040
8,78,1041,1041
8,79,1026,1026
8,80,1049,1049
8,81,1006,1006
8,82,1033,1033
8,83,1039,1039
8,84,1030,1030
8,85,1044,1044
