"SIM","YEAR","N","N_OBS"
1,1,1004,1004
1,2,774,774
1,3,771,771
1,4,796,796
1,5,930,930
1,6,982,982
1,7,1039,1039
1,8,339,339
1,9,354,354
1,10,374,374
1,11,392,392
1,12,398,398
1,13,420,420
1,14,435,435
1,15,442,442
1,16,441,441
1,17,435,435
1,18,441,441
1,19,441,441
1,20,455,455
1,21,467,467
1,22,495,495
1,23,538,538
1,24,601,601
1,25,682,682
1,26,743,743
1,27,799,799
1,28,867,867
1,29,936,936
1,30,1004,1004
1,31,360,360
1,32,377,377
1,33,386,386
1,34,396,396
1,35,407,407
1,36,422,422
1,37,449,449
1,38,497,497
1,39,558,558
1,40,624,624
1,41,674,674
1,42,706,706
1,43,757,757
1,44,803,803
1,45,857,857
1,46,927,927
1,47,984,984
1,48,1051,1051
1,49,499,499
1,50,551,551
1,51,606,606
1,52,629,629
1,53,661,661
1,54,707,707
1,55,758,758
1,56,814,814
1,57,881,881
1,58,936,936
1,59,993,993
1,60,1052,1052
1,61,574,574
1,62,602,602
1,63,651,651
1,64,690,690
1,65,740,740
1,66,792,792
1,67,847,847
1,68,900,900
1,69,966,966
1,70,1020,1020
1,71,523,523
1,72,532,532
1,73,556,556
1,74,591,591
1,75,622,622
1,76,666,666
1,77,709,709
1,78,764,764
1,79,809,809
1,80,843,843
1,81,902,902
1,82,932,932
1,83,995,995
1,84,1057,1057
1,85,618,618
1,86,630,630
1,87,653,653
1,88,696,696
1,89,744,744
1,90,790,790
1,91,845,845
1,92,886,886
1,93,939,939
1,94,991,991
1,95,1053,1053
1,96,728,728
1,97,778,778
1,98,830,830
1,99,888,888
1,100,939,939
2,1,990,990
2,2,1021,1021
2,3,394,394
2,4,374,374
2,5,431,431
2,6,438,438
2,7,431,431
2,8,444,444
2,9,445,445
2,10,455,455
2,11,471,471
2,12,482,482
2,13,525,525
2,14,587,587
2,15,659,659
2,16,724,724
2,17,800,800
2,18,871,871
2,19,940,940
2,20,1010,1010
2,21,409,409
2,22,432,432
2,23,459,459
2,24,488,488
2,25,542,542
2,26,608,608
2,27,656,656
2,28,712,712
2,29,785,785
2,30,858,858
2,31,929,929
2,32,975,975
2,33,1036,1036
2,34,342,342
2,35,346,346
2,36,361,361
2,37,375,375
2,38,393,393
2,39,410,410
2,40,433,433
2,41,488,488
2,42,539,539
2,43,589,589
2,44,619,619
2,45,679,679
2,46,741,741
2,47,794,794
2,48,853,853
2,49,896,896
2,50,934,934
2,51,997,997
2,52,1061,1061
2,53,592,592
2,54,639,639
2,55,710,710
2,56,764,764
2,57,831,831
2,58,871,871
2,59,922,922
2,60,970,970
2,61,1038,1038
2,62,604,604
2,63,672,672
2,64,715,715
2,65,761,761
2,66,820,820
2,67,845,845
2,68,880,880
2,69,926,926
2,70,967,967
2,71,1036,1036
2,72,592,592
2,73,650,650
2,74,697,697
2,75,750,750
2,76,785,785
2,77,825,825
2,78,865,865
2,79,906,906
2,80,968,968
2,81,1048,1048
2,82,736,736
2,83,768,768
2,84,791,791
2,85,827,827
2,86,842,842
2,87,884,884
2,88,943,943
2,89,1029,1029
2,90,680,680
2,91,702,702
2,92,728,728
2,93,737,737
2,94,749,749
2,95,780,780
2,96,814,814
2,97,825,825
2,98,870,870
2,99,951,951
2,100,1024,1024
3,1,987,987
3,2,1005,1005
3,3,378,378
3,4,394,394
3,5,462,462
3,6,496,496
3,7,528,528
3,8,573,573
3,9,618,618
3,10,658,658
3,11,711,711
3,12,750,750
3,13,772,772
3,14,811,811
3,15,863,863
3,16,912,912
3,17,979,979
3,18,1051,1051
3,19,628,628
3,20,677,677
3,21,712,712
3,22,735,735
3,23,785,785
3,24,828,828
3,25,879,879
3,26,935,935
3,27,1008,1008
3,28,421,421
3,29,453,453
3,30,483,483
3,31,506,506
3,32,541,541
3,33,578,578
3,34,613,613
3,35,640,640
3,36,674,674
3,37,716,716
3,38,756,756
3,39,801,801
3,40,858,858
3,41,929,929
3,42,1000,1000
3,43,1083,1083
3,44,590,590
3,45,627,627
3,46,654,654
3,47,697,697
3,48,746,746
3,49,784,784
3,50,830,830
3,51,888,888
3,52,976,976
3,53,1064,1064
3,54,612,612
3,55,658,658
3,56,713,713
3,57,769,769
3,58,815,815
3,59,877,877
3,60,961,961
3,61,1051,1051
3,62,641,641
3,63,682,682
3,64,722,722
3,65,763,763
3,66,807,807
3,67,866,866
3,68,934,934
3,69,1012,1012
3,70,562,562
3,71,603,603
3,72,651,651
3,73,701,701
3,74,745,745
3,75,786,786
3,76,864,864
3,77,946,946
3,78,1026,1026
3,79,678,678
3,80,702,702
3,81,745,745
3,82,805,805
3,83,887,887
3,84,960,960
3,85,1019,1019
3,86,592,592
3,87,644,644
3,88,681,681
3,89,722,722
3,90,780,780
3,91,861,861
3,92,927,927
3,93,969,969
3,94,1052,1052
3,95,680,680
3,96,725,725
3,97,817,817
3,98,870,870
3,99,942,942
3,100,1022,1022
4,1,982,982
4,2,989,989
4,3,1001,1001
4,4,268,268
4,5,308,308
4,6,331,331
4,7,348,348
4,8,380,380
4,9,402,402
4,10,426,426
4,11,451,451
4,12,486,486
4,13,539,539
4,14,575,575
4,15,613,613
4,16,664,664
4,17,754,754
4,18,841,841
4,19,896,896
4,20,952,952
4,21,1019,1019
4,22,414,414
4,23,442,442
4,24,474,474
4,25,501,501
4,26,516,516
4,27,557,557
4,28,614,614
4,29,700,700
4,30,779,779
4,31,842,842
4,32,888,888
4,33,958,958
4,34,1027,1027
4,35,498,498
4,36,525,525
4,37,552,552
4,38,623,623
4,39,709,709
4,40,762,762
4,41,828,828
4,42,882,882
4,43,935,935
4,44,993,993
4,45,1027,1027
4,46,659,659
4,47,688,688
4,48,737,737
4,49,789,789
4,50,832,832
4,51,884,884
4,52,945,945
4,53,970,970
4,54,990,990
4,55,1027,1027
4,56,592,592
4,57,644,644
4,58,696,696
4,59,739,739
4,60,775,775
4,61,824,824
4,62,871,871
4,63,912,912
4,64,955,955
4,65,986,986
4,66,1023,1023
4,67,537,537
4,68,616,616
4,69,661,661
4,70,706,706
4,71,737,737
4,72,778,778
4,73,830,830
4,74,863,863
4,75,903,903
4,76,920,920
4,77,955,955
4,78,994,994
4,79,1053,1053
4,80,750,750
4,81,791,791
4,82,849,849
4,83,883,883
4,84,920,920
4,85,950,950
4,86,979,979
4,87,1048,1048
4,88,778,778
4,89,834,834
4,90,882,882
4,91,925,925
4,92,962,962
4,93,1023,1023
4,94,654,654
4,95,674,674
4,96,705,705
4,97,717,717
4,98,759,759
4,99,808,808
4,100,818,818
5,1,1019,1019
5,2,809,809
5,3,824,824
5,4,846,846
5,5,964,964
5,6,1009,1009
5,7,411,411
5,8,428,428
5,9,436,436
5,10,466,466
5,11,493,493
5,12,523,523
5,13,542,542
5,14,574,574
5,15,609,609
5,16,665,665
5,17,718,718
5,18,754,754
5,19,778,778
5,20,815,815
5,21,840,840
5,22,876,876
5,23,926,926
5,24,999,999
5,25,1094,1094
5,26,512,512
5,27,552,552
5,28,594,594
5,29,658,658
5,30,672,672
5,31,703,703
5,32,722,722
5,33,752,752
5,34,773,773
5,35,797,797
5,36,836,836
5,37,902,902
5,38,971,971
5,39,1071,1071
5,40,610,610
5,41,649,649
5,42,672,672
5,43,703,703
5,44,739,739
5,45,770,770
5,46,798,798
5,47,848,848
5,48,924,924
5,49,1016,1016
5,50,302,302
5,51,318,318
5,52,338,338
5,53,358,358
5,54,384,384
5,55,399,399
5,56,400,400
5,57,420,420
5,58,454,454
5,59,484,484
5,60,537,537
5,61,549,549
5,62,540,540
5,63,561,561
5,64,573,573
5,65,581,581
5,66,591,591
5,67,617,617
5,68,637,637
5,69,677,677
5,70,700,700
5,71,747,747
5,72,792,792
5,73,879,879
5,74,969,969
5,75,1081,1081
5,76,507,507
5,77,520,520
5,78,515,515
5,79,528,528
5,80,535,535
5,81,547,547
5,82,553,553
5,83,573,573
5,84,610,610
5,85,637,637
5,86,679,679
5,87,699,699
5,88,752,752
5,89,841,841
5,90,911,911
5,91,993,993
5,92,1073,1073
5,93,485,485
5,94,501,501
5,95,534,534
5,96,570,570
5,97,598,598
5,98,642,642
5,99,668,668
5,100,735,735
6,1,1062,1062
6,2,985,985
6,3,1101,1101
6,4,482,482
6,5,570,570
6,6,608,608
6,7,668,668
6,8,726,726
6,9,763,763
6,10,810,810
6,11,870,870
6,12,973,973
6,13,1076,1076
6,14,554,554
6,15,614,614
6,16,673,673
6,17,721,721
6,18,762,762
6,19,809,809
6,20,891,891
6,21,1000,1000
6,22,1094,1094
6,23,558,558
6,24,608,608
6,25,649,649
6,26,658,658
6,27,694,694
